Date,Order ID,Item,Category,Quantity,Price,Amount,Cost
2026-03-02,ORD-12816,Beef Burger,Burgers,1,14,14,6.0
2026-03-02,ORD-57432,Margherita Pizza,Pizza,3,15,45,15.0
2026-03-02,ORD-75950,Coffee,Drinks,3,4,12,3.0
2026-03-02,ORD-50219,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-02,ORD-86634,Caesar Salad,Salads,2,12,24,8.0
2026-03-02,ORD-33132,Soda,Drinks,1,3,3,0.5
2026-03-02,ORD-36316,Beef Burger,Burgers,3,14,42,18.0
2026-03-02,ORD-49076,Soda,Drinks,1,3,3,0.5
2026-03-02,ORD-45314,Caesar Salad,Salads,1,12,12,4.0
2026-03-02,ORD-92681,Soda,Drinks,2,3,6,1.0
2026-03-02,ORD-93039,Caesar Salad,Salads,3,12,36,12.0
2026-03-02,ORD-60044,French Fries,Sides,3,5,15,4.5
2026-03-02,ORD-96147,Bruschetta,Appetizers,1,7,7,2.5
2026-03-02,ORD-92298,French Fries,Sides,2,5,10,3.0
2026-03-02,ORD-32546,Caesar Salad,Salads,2,12,24,8.0
2026-03-02,ORD-92953,Bruschetta,Appetizers,1,7,7,2.5
2026-03-02,ORD-32852,Chicken Wings,Appetizers,3,10,30,12.0
2026-03-02,ORD-91664,Soda,Drinks,2,3,6,1.0
2026-03-02,ORD-78216,Caesar Salad,Salads,2,12,24,8.0
2026-03-02,ORD-29916,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-03-02,ORD-10142,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-02,ORD-92206,Beef Burger,Burgers,1,14,14,6.0
2026-03-03,ORD-92680,French Fries,Sides,3,5,15,4.5
2026-03-03,ORD-76555,Coffee,Drinks,1,4,4,1.0
2026-03-03,ORD-15250,Tiramisu,Desserts,1,8,8,3.0
2026-03-03,ORD-79118,Beef Burger,Burgers,2,14,28,12.0
2026-03-03,ORD-80430,Caesar Salad,Salads,1,12,12,4.0
2026-03-03,ORD-64894,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-03-03,ORD-28871,Beef Burger,Burgers,1,14,14,6.0
2026-03-03,ORD-12586,French Fries,Sides,3,5,15,4.5
2026-03-03,ORD-79327,Tiramisu,Desserts,1,8,8,3.0
2026-03-03,ORD-76590,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-03,ORD-42459,French Fries,Sides,2,5,10,3.0
2026-03-03,ORD-40880,Soda,Drinks,2,3,6,1.0
2026-03-03,ORD-71347,Margherita Pizza,Pizza,2,15,30,10.0
2026-03-03,ORD-71365,Tiramisu,Desserts,1,8,8,3.0
2026-03-03,ORD-90251,Beef Burger,Burgers,2,14,28,12.0
2026-03-03,ORD-20288,Caesar Salad,Salads,3,12,36,12.0
2026-03-03,ORD-31125,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-03,ORD-73845,Margherita Pizza,Pizza,3,15,45,15.0
2026-03-03,ORD-17002,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-03,ORD-37164,Coffee,Drinks,2,4,8,2.0
2026-03-03,ORD-23718,Caesar Salad,Salads,3,12,36,12.0
2026-03-03,ORD-83092,Beef Burger,Burgers,1,14,14,6.0
2026-03-03,ORD-69108,Tiramisu,Desserts,1,8,8,3.0
2026-03-03,ORD-27019,Caesar Salad,Salads,2,12,24,8.0
2026-03-03,ORD-36104,Chicken Wings,Appetizers,2,10,20,8.0
2026-03-03,ORD-66339,Beef Burger,Burgers,1,14,14,6.0
2026-03-03,ORD-23420,Coffee,Drinks,2,4,8,2.0
2026-03-03,ORD-87020,Caesar Salad,Salads,2,12,24,8.0
2026-03-03,ORD-96151,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-03,ORD-97752,Tiramisu,Desserts,2,8,16,6.0
2026-03-03,ORD-42179,Soda,Drinks,1,3,3,0.5
2026-03-03,ORD-94065,Coffee,Drinks,2,4,8,2.0
2026-03-03,ORD-27755,Caesar Salad,Salads,1,12,12,4.0
2026-03-03,ORD-28293,Chicken Wings,Appetizers,1,10,10,4.0
2026-03-03,ORD-26170,Chicken Wings,Appetizers,3,10,30,12.0
2026-03-03,ORD-46577,Bruschetta,Appetizers,1,7,7,2.5
2026-03-03,ORD-77939,Bruschetta,Appetizers,1,7,7,2.5
2026-03-03,ORD-71298,Chicken Wings,Appetizers,3,10,30,12.0
2026-03-03,ORD-81416,Tiramisu,Desserts,1,8,8,3.0
2026-03-03,ORD-36861,Soda,Drinks,1,3,3,0.5
2026-03-03,ORD-74156,Tiramisu,Desserts,3,8,24,9.0
2026-03-03,ORD-17825,Tiramisu,Desserts,2,8,16,6.0
2026-03-03,ORD-76136,Chicken Wings,Appetizers,2,10,20,8.0
2026-03-03,ORD-78218,Margherita Pizza,Pizza,5,15,75,25.0
2026-03-03,ORD-84360,Beef Burger,Burgers,1,14,14,6.0
2026-03-03,ORD-60545,Soda,Drinks,1,3,3,0.5
2026-03-03,ORD-71716,Beef Burger,Burgers,3,14,42,18.0
2026-03-03,ORD-20081,Tiramisu,Desserts,2,8,16,6.0
2026-03-03,ORD-94337,Soda,Drinks,3,3,9,1.5
2026-03-03,ORD-92869,Soda,Drinks,1,3,3,0.5
2026-03-03,ORD-41220,Tiramisu,Desserts,3,8,24,9.0
2026-03-03,ORD-20064,Bruschetta,Appetizers,1,7,7,2.5
2026-03-04,ORD-30019,Soda,Drinks,3,3,9,1.5
2026-03-04,ORD-15847,French Fries,Sides,3,5,15,4.5
2026-03-04,ORD-75928,Beef Burger,Burgers,2,14,28,12.0
2026-03-04,ORD-25058,Beef Burger,Burgers,3,14,42,18.0
2026-03-04,ORD-19522,Chicken Wings,Appetizers,3,10,30,12.0
2026-03-04,ORD-67883,Chicken Wings,Appetizers,1,10,10,4.0
2026-03-04,ORD-13006,Margherita Pizza,Pizza,4,15,60,20.0
2026-03-04,ORD-27190,Tiramisu,Desserts,2,8,16,6.0
2026-03-04,ORD-79777,Soda,Drinks,2,3,6,1.0
2026-03-04,ORD-98234,Margherita Pizza,Pizza,4,15,60,20.0
2026-03-04,ORD-95371,Margherita Pizza,Pizza,4,15,60,20.0
2026-03-04,ORD-28965,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-04,ORD-95022,Caesar Salad,Salads,3,12,36,12.0
2026-03-04,ORD-93084,Soda,Drinks,1,3,3,0.5
2026-03-04,ORD-85783,Bruschetta,Appetizers,1,7,7,2.5
2026-03-04,ORD-18778,Coffee,Drinks,1,4,4,1.0
2026-03-04,ORD-72380,Chicken Wings,Appetizers,2,10,20,8.0
2026-03-04,ORD-10270,Beef Burger,Burgers,2,14,28,12.0
2026-03-04,ORD-51588,Bruschetta,Appetizers,1,7,7,2.5
2026-03-04,ORD-80411,Caesar Salad,Salads,2,12,24,8.0
2026-03-04,ORD-76230,Caesar Salad,Salads,3,12,36,12.0
2026-03-04,ORD-94861,French Fries,Sides,1,5,5,1.5
2026-03-04,ORD-74965,Margherita Pizza,Pizza,2,15,30,10.0
2026-03-04,ORD-98313,Soda,Drinks,3,3,9,1.5
2026-03-04,ORD-62298,French Fries,Sides,1,5,5,1.5
2026-03-04,ORD-78228,Chicken Wings,Appetizers,2,10,20,8.0
2026-03-04,ORD-38158,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-04,ORD-99068,Beef Burger,Burgers,1,14,14,6.0
2026-03-04,ORD-55367,Tiramisu,Desserts,2,8,16,6.0
2026-03-05,ORD-21285,Caesar Salad,Salads,3,12,36,12.0
2026-03-05,ORD-68738,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-05,ORD-71751,Bruschetta,Appetizers,1,7,7,2.5
2026-03-05,ORD-35476,Caesar Salad,Salads,3,12,36,12.0
2026-03-05,ORD-56177,Beef Burger,Burgers,2,14,28,12.0
2026-03-05,ORD-43776,Coffee,Drinks,2,4,8,2.0
2026-03-05,ORD-80878,Caesar Salad,Salads,1,12,12,4.0
2026-03-05,ORD-31833,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-05,ORD-92423,Tiramisu,Desserts,3,8,24,9.0
2026-03-05,ORD-80698,Tiramisu,Desserts,3,8,24,9.0
2026-03-05,ORD-37399,Soda,Drinks,3,3,9,1.5
2026-03-05,ORD-80709,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-03-05,ORD-38504,Beef Burger,Burgers,1,14,14,6.0
2026-03-05,ORD-27035,French Fries,Sides,3,5,15,4.5
2026-03-05,ORD-72815,Bruschetta,Appetizers,1,7,7,2.5
2026-03-05,ORD-40492,Coffee,Drinks,2,4,8,2.0
2026-03-05,ORD-70438,Beef Burger,Burgers,3,14,42,18.0
2026-03-05,ORD-97973,Soda,Drinks,3,3,9,1.5
2026-03-05,ORD-80032,Margherita Pizza,Pizza,3,15,45,15.0
2026-03-05,ORD-15128,Soda,Drinks,2,3,6,1.0
2026-03-05,ORD-54173,Chicken Wings,Appetizers,3,10,30,12.0
2026-03-05,ORD-77233,Chicken Wings,Appetizers,1,10,10,4.0
2026-03-05,ORD-17031,Soda,Drinks,2,3,6,1.0
2026-03-05,ORD-19129,Chicken Wings,Appetizers,1,10,10,4.0
2026-03-05,ORD-16280,Coffee,Drinks,3,4,12,3.0
2026-03-05,ORD-83873,Caesar Salad,Salads,1,12,12,4.0
2026-03-05,ORD-46036,Beef Burger,Burgers,3,14,42,18.0
2026-03-05,ORD-76499,Tiramisu,Desserts,3,8,24,9.0
2026-03-05,ORD-84606,Coffee,Drinks,3,4,12,3.0
2026-03-05,ORD-17996,Chicken Wings,Appetizers,2,10,20,8.0
2026-03-05,ORD-68511,Coffee,Drinks,1,4,4,1.0
2026-03-06,ORD-53170,Coffee,Drinks,3,4,12,3.0
2026-03-06,ORD-25575,Beef Burger,Burgers,2,14,28,12.0
2026-03-06,ORD-45722,Caesar Salad,Salads,2,12,24,8.0
2026-03-06,ORD-94107,Beef Burger,Burgers,1,14,14,6.0
2026-03-06,ORD-38440,Tiramisu,Desserts,3,8,24,9.0
2026-03-06,ORD-45954,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-06,ORD-12920,Margherita Pizza,Pizza,4,15,60,20.0
2026-03-06,ORD-99337,Tiramisu,Desserts,2,8,16,6.0
2026-03-06,ORD-96645,Chicken Wings,Appetizers,3,10,30,12.0
2026-03-06,ORD-88839,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-06,ORD-51914,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-06,ORD-60551,Chicken Wings,Appetizers,2,10,20,8.0
2026-03-06,ORD-93554,Chicken Wings,Appetizers,1,10,10,4.0
2026-03-06,ORD-19202,French Fries,Sides,1,5,5,1.5
2026-03-06,ORD-72602,Chicken Wings,Appetizers,1,10,10,4.0
2026-03-06,ORD-43899,Bruschetta,Appetizers,1,7,7,2.5
2026-03-06,ORD-37733,French Fries,Sides,2,5,10,3.0
2026-03-06,ORD-17284,Beef Burger,Burgers,1,14,14,6.0
2026-03-06,ORD-41161,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-06,ORD-71118,Chicken Wings,Appetizers,1,10,10,4.0
2026-03-06,ORD-72330,Coffee,Drinks,2,4,8,2.0
2026-03-06,ORD-57978,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-06,ORD-82346,Coffee,Drinks,3,4,12,3.0
2026-03-06,ORD-35111,Coffee,Drinks,1,4,4,1.0
2026-03-06,ORD-58637,Beef Burger,Burgers,3,14,42,18.0
2026-03-06,ORD-44433,Coffee,Drinks,2,4,8,2.0
2026-03-06,ORD-71816,Beef Burger,Burgers,1,14,14,6.0
2026-03-06,ORD-20055,Margherita Pizza,Pizza,5,15,75,25.0
2026-03-06,ORD-71169,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-03-06,ORD-70612,Margherita Pizza,Pizza,3,15,45,15.0
2026-03-06,ORD-45501,Beef Burger,Burgers,1,14,14,6.0
2026-03-06,ORD-67719,Soda,Drinks,2,3,6,1.0
2026-03-06,ORD-88124,French Fries,Sides,2,5,10,3.0
2026-03-06,ORD-78909,Caesar Salad,Salads,1,12,12,4.0
2026-03-06,ORD-54770,Caesar Salad,Salads,2,12,24,8.0
2026-03-06,ORD-39563,French Fries,Sides,3,5,15,4.5
2026-03-06,ORD-84957,Bruschetta,Appetizers,1,7,7,2.5
2026-03-06,ORD-22175,Chicken Wings,Appetizers,2,10,20,8.0
2026-03-06,ORD-33863,Bruschetta,Appetizers,1,7,7,2.5
2026-03-06,ORD-20106,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-06,ORD-54969,Coffee,Drinks,3,4,12,3.0
2026-03-06,ORD-15753,Beef Burger,Burgers,3,14,42,18.0
2026-03-06,ORD-24162,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-06,ORD-58196,Caesar Salad,Salads,1,12,12,4.0
2026-03-06,ORD-73639,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-06,ORD-82408,French Fries,Sides,1,5,5,1.5
2026-03-06,ORD-42987,Soda,Drinks,1,3,3,0.5
2026-03-06,ORD-93974,French Fries,Sides,3,5,15,4.5
2026-03-06,ORD-60763,Tiramisu,Desserts,3,8,24,9.0
2026-03-06,ORD-79207,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-06,ORD-82016,Beef Burger,Burgers,3,14,42,18.0
2026-03-06,ORD-24229,Bruschetta,Appetizers,1,7,7,2.5
2026-03-06,ORD-81921,Tiramisu,Desserts,2,8,16,6.0
2026-03-06,ORD-43639,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-06,ORD-44778,Tiramisu,Desserts,1,8,8,3.0
2026-03-06,ORD-47014,Tiramisu,Desserts,3,8,24,9.0
2026-03-06,ORD-35945,Bruschetta,Appetizers,1,7,7,2.5
2026-03-06,ORD-14577,Margherita Pizza,Pizza,4,15,60,20.0
2026-03-06,ORD-52152,Beef Burger,Burgers,3,14,42,18.0
2026-03-06,ORD-94321,French Fries,Sides,1,5,5,1.5
2026-03-06,ORD-18174,Tiramisu,Desserts,2,8,16,6.0
2026-03-06,ORD-43564,French Fries,Sides,3,5,15,4.5
2026-03-06,ORD-88319,Chicken Wings,Appetizers,3,10,30,12.0
2026-03-06,ORD-57326,French Fries,Sides,3,5,15,4.5
2026-03-06,ORD-88442,Chicken Wings,Appetizers,3,10,30,12.0
2026-03-06,ORD-98245,Soda,Drinks,3,3,9,1.5
2026-03-06,ORD-69981,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-06,ORD-11981,Tiramisu,Desserts,3,8,24,9.0
2026-03-06,ORD-72864,Coffee,Drinks,2,4,8,2.0
2026-03-06,ORD-45398,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-06,ORD-61501,Soda,Drinks,3,3,9,1.5
2026-03-06,ORD-67111,Soda,Drinks,3,3,9,1.5
2026-03-06,ORD-17158,Beef Burger,Burgers,3,14,42,18.0
2026-03-06,ORD-60723,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-06,ORD-83212,Tiramisu,Desserts,1,8,8,3.0
2026-03-06,ORD-30642,Caesar Salad,Salads,1,12,12,4.0
2026-03-06,ORD-55699,French Fries,Sides,2,5,10,3.0
2026-03-06,ORD-35201,Soda,Drinks,3,3,9,1.5
2026-03-06,ORD-79276,Tiramisu,Desserts,3,8,24,9.0
2026-03-06,ORD-53264,French Fries,Sides,2,5,10,3.0
2026-03-06,ORD-92138,Coffee,Drinks,1,4,4,1.0
2026-03-06,ORD-30470,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-06,ORD-94294,French Fries,Sides,3,5,15,4.5
2026-03-06,ORD-91580,French Fries,Sides,2,5,10,3.0
2026-03-06,ORD-41644,Caesar Salad,Salads,3,12,36,12.0
2026-03-06,ORD-38952,Margherita Pizza,Pizza,2,15,30,10.0
2026-03-06,ORD-54383,French Fries,Sides,2,5,10,3.0
2026-03-06,ORD-91765,French Fries,Sides,3,5,15,4.5
2026-03-06,ORD-97327,Coffee,Drinks,3,4,12,3.0
2026-03-06,ORD-78252,French Fries,Sides,2,5,10,3.0
2026-03-06,ORD-80823,Tiramisu,Desserts,2,8,16,6.0
2026-03-06,ORD-69610,Chicken Wings,Appetizers,2,10,20,8.0
2026-03-06,ORD-72809,Caesar Salad,Salads,1,12,12,4.0
2026-03-06,ORD-61903,Coffee,Drinks,1,4,4,1.0
2026-03-06,ORD-24614,Soda,Drinks,1,3,3,0.5
2026-03-06,ORD-84538,French Fries,Sides,2,5,10,3.0
2026-03-06,ORD-25024,Caesar Salad,Salads,1,12,12,4.0
2026-03-06,ORD-94655,French Fries,Sides,2,5,10,3.0
2026-03-07,ORD-75635,Coffee,Drinks,3,4,12,3.0
2026-03-07,ORD-60901,Chicken Wings,Appetizers,3,10,30,12.0
2026-03-07,ORD-56042,Margherita Pizza,Pizza,3,15,45,15.0
2026-03-07,ORD-92473,Chicken Wings,Appetizers,1,10,10,4.0
2026-03-07,ORD-10481,Caesar Salad,Salads,3,12,36,12.0
2026-03-07,ORD-79462,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-07,ORD-26458,French Fries,Sides,3,5,15,4.5
2026-03-07,ORD-48292,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-03-07,ORD-74785,Caesar Salad,Salads,1,12,12,4.0
2026-03-07,ORD-93444,Tiramisu,Desserts,2,8,16,6.0
2026-03-07,ORD-37904,Tiramisu,Desserts,1,8,8,3.0
2026-03-07,ORD-72057,Margherita Pizza,Pizza,2,15,30,10.0
2026-03-07,ORD-74424,Beef Burger,Burgers,3,14,42,18.0
2026-03-07,ORD-20917,French Fries,Sides,1,5,5,1.5
2026-03-07,ORD-62161,Chicken Wings,Appetizers,3,10,30,12.0
2026-03-07,ORD-79397,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-03-07,ORD-97531,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-07,ORD-68310,Coffee,Drinks,2,4,8,2.0
2026-03-07,ORD-34620,Coffee,Drinks,3,4,12,3.0
2026-03-07,ORD-65848,Chicken Wings,Appetizers,1,10,10,4.0
2026-03-07,ORD-62250,Margherita Pizza,Pizza,3,15,45,15.0
2026-03-07,ORD-65358,French Fries,Sides,2,5,10,3.0
2026-03-07,ORD-83132,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-03-07,ORD-66375,Beef Burger,Burgers,3,14,42,18.0
2026-03-07,ORD-65360,Beef Burger,Burgers,2,14,28,12.0
2026-03-07,ORD-34946,Soda,Drinks,2,3,6,1.0
2026-03-07,ORD-37082,French Fries,Sides,2,5,10,3.0
2026-03-07,ORD-28186,Soda,Drinks,2,3,6,1.0
2026-03-07,ORD-60141,Soda,Drinks,3,3,9,1.5
2026-03-07,ORD-52251,Caesar Salad,Salads,1,12,12,4.0
2026-03-07,ORD-13469,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-07,ORD-48437,Soda,Drinks,3,3,9,1.5
2026-03-07,ORD-11564,Soda,Drinks,3,3,9,1.5
2026-03-07,ORD-36457,Beef Burger,Burgers,3,14,42,18.0
2026-03-07,ORD-82086,Beef Burger,Burgers,3,14,42,18.0
2026-03-07,ORD-95398,Coffee,Drinks,1,4,4,1.0
2026-03-07,ORD-58963,French Fries,Sides,2,5,10,3.0
2026-03-07,ORD-62691,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-03-07,ORD-69090,French Fries,Sides,1,5,5,1.5
2026-03-07,ORD-77620,Coffee,Drinks,2,4,8,2.0
2026-03-07,ORD-99088,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-07,ORD-35391,Caesar Salad,Salads,1,12,12,4.0
2026-03-07,ORD-74627,Coffee,Drinks,2,4,8,2.0
2026-03-07,ORD-55574,French Fries,Sides,1,5,5,1.5
2026-03-07,ORD-77350,Soda,Drinks,1,3,3,0.5
2026-03-07,ORD-97169,French Fries,Sides,3,5,15,4.5
2026-03-07,ORD-42838,Soda,Drinks,1,3,3,0.5
2026-03-07,ORD-32791,Beef Burger,Burgers,3,14,42,18.0
2026-03-07,ORD-30329,Margherita Pizza,Pizza,5,15,75,25.0
2026-03-07,ORD-62405,Coffee,Drinks,2,4,8,2.0
2026-03-07,ORD-92198,French Fries,Sides,1,5,5,1.5
2026-03-07,ORD-28366,Caesar Salad,Salads,2,12,24,8.0
2026-03-07,ORD-62794,Caesar Salad,Salads,2,12,24,8.0
2026-03-07,ORD-86317,Bruschetta,Appetizers,1,7,7,2.5
2026-03-07,ORD-76484,Caesar Salad,Salads,1,12,12,4.0
2026-03-07,ORD-27160,Bruschetta,Appetizers,1,7,7,2.5
2026-03-07,ORD-73644,Tiramisu,Desserts,2,8,16,6.0
2026-03-07,ORD-54209,Tiramisu,Desserts,3,8,24,9.0
2026-03-07,ORD-11662,Bruschetta,Appetizers,1,7,7,2.5
2026-03-07,ORD-53465,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-07,ORD-60472,Caesar Salad,Salads,3,12,36,12.0
2026-03-07,ORD-88688,Margherita Pizza,Pizza,5,15,75,25.0
2026-03-07,ORD-33494,Caesar Salad,Salads,2,12,24,8.0
2026-03-07,ORD-74452,Margherita Pizza,Pizza,5,15,75,25.0
2026-03-07,ORD-15033,Coffee,Drinks,1,4,4,1.0
2026-03-07,ORD-17275,Caesar Salad,Salads,3,12,36,12.0
2026-03-07,ORD-89469,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-07,ORD-93950,Beef Burger,Burgers,2,14,28,12.0
2026-03-07,ORD-62935,Bruschetta,Appetizers,1,7,7,2.5
2026-03-07,ORD-86778,Margherita Pizza,Pizza,5,15,75,25.0
2026-03-07,ORD-76287,Caesar Salad,Salads,3,12,36,12.0
2026-03-07,ORD-74947,French Fries,Sides,1,5,5,1.5
2026-03-07,ORD-64340,French Fries,Sides,1,5,5,1.5
2026-03-07,ORD-74219,Beef Burger,Burgers,3,14,42,18.0
2026-03-07,ORD-68464,Soda,Drinks,1,3,3,0.5
2026-03-07,ORD-13219,Beef Burger,Burgers,2,14,28,12.0
2026-03-07,ORD-53249,Soda,Drinks,3,3,9,1.5
2026-03-07,ORD-65867,Caesar Salad,Salads,3,12,36,12.0
2026-03-07,ORD-68371,French Fries,Sides,2,5,10,3.0
2026-03-07,ORD-38984,Tiramisu,Desserts,1,8,8,3.0
2026-03-07,ORD-18599,Tiramisu,Desserts,2,8,16,6.0
2026-03-07,ORD-87049,Caesar Salad,Salads,3,12,36,12.0
2026-03-07,ORD-62537,Margherita Pizza,Pizza,2,15,30,10.0
2026-03-07,ORD-12362,Soda,Drinks,2,3,6,1.0
2026-03-07,ORD-99865,Caesar Salad,Salads,1,12,12,4.0
2026-03-07,ORD-22167,Beef Burger,Burgers,2,14,28,12.0
2026-03-07,ORD-15065,Beef Burger,Burgers,2,14,28,12.0
2026-03-07,ORD-75508,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-07,ORD-21228,Beef Burger,Burgers,1,14,14,6.0
2026-03-07,ORD-20604,Bruschetta,Appetizers,1,7,7,2.5
2026-03-07,ORD-92139,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-07,ORD-96150,French Fries,Sides,2,5,10,3.0
2026-03-07,ORD-64710,French Fries,Sides,3,5,15,4.5
2026-03-07,ORD-75529,French Fries,Sides,2,5,10,3.0
2026-03-07,ORD-73202,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-07,ORD-95448,Beef Burger,Burgers,3,14,42,18.0
2026-03-07,ORD-64596,French Fries,Sides,1,5,5,1.5
2026-03-07,ORD-10279,Soda,Drinks,3,3,9,1.5
2026-03-07,ORD-60579,French Fries,Sides,1,5,5,1.5
2026-03-07,ORD-69270,French Fries,Sides,3,5,15,4.5
2026-03-07,ORD-20534,Margherita Pizza,Pizza,5,15,75,25.0
2026-03-07,ORD-25332,Caesar Salad,Salads,2,12,24,8.0
2026-03-07,ORD-80176,Caesar Salad,Salads,1,12,12,4.0
2026-03-07,ORD-97319,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-07,ORD-56861,Margherita Pizza,Pizza,4,15,60,20.0
2026-03-07,ORD-90810,Coffee,Drinks,2,4,8,2.0
2026-03-07,ORD-25696,French Fries,Sides,1,5,5,1.5
2026-03-07,ORD-42643,Coffee,Drinks,1,4,4,1.0
2026-03-07,ORD-69084,Margherita Pizza,Pizza,3,15,45,15.0
2026-03-07,ORD-42914,Chicken Wings,Appetizers,2,10,20,8.0
2026-03-07,ORD-25646,Chicken Wings,Appetizers,3,10,30,12.0
2026-03-07,ORD-63760,Tiramisu,Desserts,1,8,8,3.0
2026-03-07,ORD-48218,Chicken Wings,Appetizers,1,10,10,4.0
2026-03-07,ORD-34058,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-07,ORD-28642,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-03-07,ORD-83868,Tiramisu,Desserts,2,8,16,6.0
2026-03-07,ORD-25810,French Fries,Sides,3,5,15,4.5
2026-03-07,ORD-90914,Chicken Wings,Appetizers,2,10,20,8.0
2026-03-07,ORD-41639,Tiramisu,Desserts,1,8,8,3.0
2026-03-07,ORD-29319,Margherita Pizza,Pizza,3,15,45,15.0
2026-03-07,ORD-35225,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-03-08,ORD-37759,Beef Burger,Burgers,1,14,14,6.0
2026-03-08,ORD-46978,Caesar Salad,Salads,1,12,12,4.0
2026-03-08,ORD-74124,Soda,Drinks,3,3,9,1.5
2026-03-08,ORD-79528,Coffee,Drinks,3,4,12,3.0
2026-03-08,ORD-57513,Tiramisu,Desserts,1,8,8,3.0
2026-03-08,ORD-22096,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-03-08,ORD-83154,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-08,ORD-84476,Margherita Pizza,Pizza,5,15,75,25.0
2026-03-08,ORD-55470,Chicken Wings,Appetizers,2,10,20,8.0
2026-03-08,ORD-19930,Tiramisu,Desserts,3,8,24,9.0
2026-03-08,ORD-50781,Caesar Salad,Salads,3,12,36,12.0
2026-03-08,ORD-45324,Tiramisu,Desserts,1,8,8,3.0
2026-03-08,ORD-13814,Soda,Drinks,1,3,3,0.5
2026-03-08,ORD-44309,Chicken Wings,Appetizers,1,10,10,4.0
2026-03-08,ORD-91491,Chicken Wings,Appetizers,1,10,10,4.0
2026-03-08,ORD-83452,Soda,Drinks,2,3,6,1.0
2026-03-08,ORD-26550,Beef Burger,Burgers,1,14,14,6.0
2026-03-08,ORD-21112,Soda,Drinks,3,3,9,1.5
2026-03-08,ORD-60623,Tiramisu,Desserts,3,8,24,9.0
2026-03-08,ORD-82373,Bruschetta,Appetizers,1,7,7,2.5
2026-03-08,ORD-30396,Soda,Drinks,2,3,6,1.0
2026-03-08,ORD-12432,French Fries,Sides,1,5,5,1.5
2026-03-08,ORD-40667,Chicken Wings,Appetizers,1,10,10,4.0
2026-03-08,ORD-78783,Margherita Pizza,Pizza,5,15,75,25.0
2026-03-08,ORD-20662,Caesar Salad,Salads,3,12,36,12.0
2026-03-08,ORD-78403,Caesar Salad,Salads,2,12,24,8.0
2026-03-08,ORD-84751,Caesar Salad,Salads,3,12,36,12.0
2026-03-08,ORD-93527,Chicken Wings,Appetizers,2,10,20,8.0
2026-03-08,ORD-20409,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-03-08,ORD-43151,Tiramisu,Desserts,2,8,16,6.0
2026-03-08,ORD-39052,Soda,Drinks,2,3,6,1.0
2026-03-08,ORD-32441,Tiramisu,Desserts,2,8,16,6.0
2026-03-08,ORD-11217,Caesar Salad,Salads,3,12,36,12.0
2026-03-08,ORD-94237,Coffee,Drinks,3,4,12,3.0
