Date,Invoice #,Customer Name,Product,Qty,Unit Price,Amount,Cost
2026-03-02,INV-658416,Small Dealer 1,Standard Widget,426,80,34080,21300
2026-03-02,INV-537761,MegaMart Corp,Standard Widget,370,80,29600,18500
2026-03-02,INV-810420,SuperStore Inc,Gadget Pro,57,250,14250,9975
2026-03-02,INV-625126,MegaMart Corp,Standard Widget,44,80,3520,2200
2026-03-02,INV-124888,MegaMart Corp,Gadget Pro,139,250,34750,24325
2026-03-02,INV-642948,SuperStore Inc,Premium Widget,78,150,11700,9360
2026-03-02,INV-765224,SuperStore Inc,Premium Widget,227,150,34050,27240
2026-03-02,INV-300865,BigBuy Distribution,Declining Product,333,100,33300,21645
2026-03-02,INV-736047,MegaMart Corp,Budget Widget,300,30,9000,5400
2026-03-02,INV-234594,MegaMart Corp,Standard Widget,350,80,28000,17500
2026-03-02,INV-426513,Small Dealer 9,Standard Widget,339,80,27120,16950
2026-03-02,INV-314885,Small Dealer 9,Standard Widget,380,80,30400,19000
2026-03-02,INV-531340,MegaMart Corp,Premium Widget,32,150,4800,3840
2026-03-02,INV-408521,MegaMart Corp,Gadget Lite,20,90,1800,1100
2026-03-02,INV-759560,Small Dealer 1,Premium Widget,16,150,2400,1920
2026-03-02,INV-452560,MegaMart Corp,Premium Widget,130,150,19500,15600
2026-03-02,INV-817889,BigBuy Distribution,Declining Product,85,100,8500,5525
2026-03-02,INV-474698,Small Dealer 22,Standard Widget,315,80,25200,15750
2026-03-02,INV-180483,SuperStore Inc,Gadget Lite,409,90,36810,22495
2026-03-02,INV-895349,Small Dealer 26,Gadget Lite,317,90,28530,17435
2026-03-02,INV-850061,BigBuy Distribution,Low Stock Item,264,200,52800,34320
2026-03-02,INV-328314,Small Dealer 12,Gadget Lite,42,90,3780,2310
2026-03-02,INV-235048,SuperStore Inc,Gadget Pro,49,250,12250,8575
2026-03-02,INV-658923,Small Dealer 20,Low Stock Item,53,200,10600,6890
2026-03-02,INV-774468,Small Dealer 8,Low Stock Item,243,200,48600,31590
2026-03-02,INV-631291,MegaMart Corp,Premium Widget,152,150,22800,18240
2026-03-02,INV-222588,MegaMart Corp,Budget Widget,194,30,5820,3492
2026-03-02,INV-625642,SuperStore Inc,Budget Widget,388,30,11640,6984
2026-03-03,INV-776541,Small Dealer 26,Gadget Lite,53,90,4770,2915
2026-03-03,INV-334195,Small Dealer 15,Gadget Lite,380,90,34200,20900
2026-03-03,INV-818894,BigBuy Distribution,Low Stock Item,470,200,94000,61100
2026-03-03,INV-916693,BigBuy Distribution,Gadget Pro,216,250,54000,37800
2026-03-03,INV-756805,BigBuy Distribution,Premium Widget,136,150,20400,16320
2026-03-03,INV-607993,MegaMart Corp,Budget Widget,458,30,13740,8244
2026-03-03,INV-302066,Small Dealer 17,Budget Widget,327,30,9810,5886
2026-03-03,INV-768530,Small Dealer 4,Gadget Lite,286,90,25740,15730
2026-03-03,INV-479266,BigBuy Distribution,Declining Product,26,100,2600,1690
2026-03-03,INV-300501,Small Dealer 27,Budget Widget,317,30,9510,5706
2026-03-03,INV-185092,Small Dealer 19,Standard Widget,239,80,19120,11950
2026-03-03,INV-530522,Small Dealer 11,Budget Widget,25,30,750,450
2026-03-03,INV-578241,SuperStore Inc,Gadget Lite,225,90,20250,12375
2026-03-03,INV-765727,MegaMart Corp,Gadget Pro,249,250,62250,43575
2026-03-03,INV-686072,SuperStore Inc,Standard Widget,244,80,19520,12200
2026-03-03,INV-463190,Small Dealer 6,Premium Widget,361,150,54150,43320
2026-03-03,INV-452925,BigBuy Distribution,Budget Widget,378,30,11340,6804
2026-03-03,INV-396134,Small Dealer 22,Budget Widget,146,30,4380,2628
2026-03-03,INV-895706,Small Dealer 28,Premium Widget,240,150,36000,28800
2026-03-03,INV-810442,Small Dealer 17,Gadget Pro,313,250,78250,54775
2026-03-03,INV-651166,SuperStore Inc,Gadget Pro,267,250,66750,46725
2026-03-03,INV-850578,BigBuy Distribution,Standard Widget,339,80,27120,16950
2026-03-03,INV-899314,Small Dealer 5,Gadget Lite,64,90,5760,3520
2026-03-04,INV-798439,MegaMart Corp,Declining Product,357,100,35700,23205
2026-03-04,INV-892824,SuperStore Inc,Premium Widget,403,150,60450,48360
2026-03-04,INV-230857,SuperStore Inc,Gadget Lite,44,90,3960,2420
2026-03-04,INV-124102,SuperStore Inc,Premium Widget,492,150,73800,59040
2026-03-04,INV-528715,Small Dealer 10,Low Stock Item,228,200,45600,29640
2026-03-04,INV-406545,SuperStore Inc,Standard Widget,404,80,32320,20200
2026-03-04,INV-371330,SuperStore Inc,Premium Widget,366,150,54900,43920
2026-03-04,INV-588847,Small Dealer 4,Low Stock Item,247,200,49400,32110
2026-03-04,INV-442149,Small Dealer 8,Standard Widget,90,80,7200,4500
2026-03-04,INV-791654,MegaMart Corp,Gadget Pro,156,250,39000,27300
2026-03-04,INV-910211,SuperStore Inc,Gadget Pro,226,250,56500,39550
2026-03-04,INV-789196,BigBuy Distribution,Gadget Lite,257,90,23130,14135
2026-03-04,INV-812314,Small Dealer 20,Gadget Lite,425,90,38250,23375
2026-03-04,INV-159818,MegaMart Corp,Gadget Pro,407,250,101750,71225
2026-03-04,INV-941795,MegaMart Corp,Low Stock Item,61,200,12200,7930
2026-03-04,INV-876665,BigBuy Distribution,Low Stock Item,459,200,91800,59670
2026-03-04,INV-373806,BigBuy Distribution,Low Stock Item,83,200,16600,10790
2026-03-04,INV-589806,BigBuy Distribution,Standard Widget,155,80,12400,7750
2026-03-04,INV-813123,BigBuy Distribution,Premium Widget,63,150,9450,7560
2026-03-04,INV-905100,MegaMart Corp,Low Stock Item,228,200,45600,29640
2026-03-04,INV-187805,Small Dealer 8,Standard Widget,136,80,10880,6800
2026-03-04,INV-955208,Small Dealer 12,Gadget Pro,204,250,51000,35700
2026-03-04,INV-274117,BigBuy Distribution,Gadget Lite,73,90,6570,4015
2026-03-04,INV-956560,BigBuy Distribution,Premium Widget,469,150,70350,56280
2026-03-04,INV-353789,MegaMart Corp,Standard Widget,148,80,11840,7400
2026-03-04,INV-864241,Small Dealer 15,Budget Widget,111,30,3330,1998
2026-03-04,INV-410397,Small Dealer 12,Declining Product,250,100,25000,16250
2026-03-04,INV-498398,BigBuy Distribution,Budget Widget,117,30,3510,2106
2026-03-04,INV-262357,MegaMart Corp,Gadget Pro,353,250,88250,61775
2026-03-04,INV-370359,MegaMart Corp,Gadget Lite,182,90,16380,10010
2026-03-04,INV-976575,MegaMart Corp,Premium Widget,313,150,46950,37560
2026-03-04,INV-129116,Small Dealer 1,Gadget Pro,80,250,20000,14000
2026-03-04,INV-872806,SuperStore Inc,Premium Widget,136,150,20400,16320
2026-03-04,INV-922145,BigBuy Distribution,Standard Widget,37,80,2960,1850
2026-03-05,INV-807680,MegaMart Corp,Standard Widget,48,80,3840,2400
2026-03-05,INV-544419,MegaMart Corp,Gadget Pro,452,250,113000,79100
2026-03-05,INV-356213,Small Dealer 15,Gadget Pro,494,250,123500,86450
2026-03-05,INV-687766,Small Dealer 12,Gadget Lite,112,90,10080,6160
2026-03-05,INV-545036,MegaMart Corp,Budget Widget,406,30,12180,7308
2026-03-05,INV-427858,SuperStore Inc,Premium Widget,360,150,54000,43200
2026-03-05,INV-740794,Small Dealer 20,Low Stock Item,376,200,75200,48880
2026-03-05,INV-930583,BigBuy Distribution,Standard Widget,221,80,17680,11050
2026-03-05,INV-967204,Small Dealer 18,Budget Widget,445,30,13350,8010
2026-03-05,INV-432115,MegaMart Corp,Declining Product,459,100,45900,29835
2026-03-06,INV-211638,SuperStore Inc,Premium Widget,283,150,42450,33960
2026-03-06,INV-993490,BigBuy Distribution,Low Stock Item,428,200,85600,55640
2026-03-06,INV-300806,Small Dealer 2,Standard Widget,419,80,33520,20950
2026-03-06,INV-721975,SuperStore Inc,Low Stock Item,199,200,39800,25870
2026-03-06,INV-827359,SuperStore Inc,Low Stock Item,38,200,7600,4940
2026-03-06,INV-759115,BigBuy Distribution,Gadget Pro,487,250,121750,85225
2026-03-06,INV-643027,BigBuy Distribution,Standard Widget,270,80,21600,13500
2026-03-06,INV-431509,MegaMart Corp,Gadget Lite,263,90,23670,14465
2026-03-06,INV-633180,SuperStore Inc,Gadget Pro,350,250,87500,61250
2026-03-06,INV-572975,BigBuy Distribution,Gadget Pro,430,250,107500,75250
2026-03-06,INV-928304,Small Dealer 12,Budget Widget,413,30,12390,7434
2026-03-06,INV-394124,Small Dealer 5,Budget Widget,102,30,3060,1836
2026-03-06,INV-377393,SuperStore Inc,Low Stock Item,209,200,41800,27170
2026-03-06,INV-547886,Small Dealer 8,Premium Widget,166,150,24900,19920
2026-03-06,INV-109132,MegaMart Corp,Premium Widget,232,150,34800,27840
2026-03-06,INV-242309,BigBuy Distribution,Gadget Lite,271,90,24390,14905
2026-03-06,INV-482736,Small Dealer 15,Budget Widget,422,30,12660,7596
2026-03-06,INV-955192,Small Dealer 16,Declining Product,412,100,41200,26780
2026-03-06,INV-404352,Small Dealer 12,Gadget Pro,453,250,113250,79275
2026-03-06,INV-205566,Small Dealer 13,Premium Widget,308,150,46200,36960
2026-03-06,INV-125540,MegaMart Corp,Gadget Lite,140,90,12600,7700
2026-03-06,INV-471434,SuperStore Inc,Budget Widget,424,30,12720,7632
2026-03-06,INV-744346,Small Dealer 2,Low Stock Item,436,200,87200,56680
2026-03-06,INV-983328,Small Dealer 27,Standard Widget,82,80,6560,4100
2026-03-06,INV-800898,SuperStore Inc,Standard Widget,194,80,15520,9700
2026-03-06,INV-600091,Small Dealer 26,Premium Widget,371,150,55650,44520
2026-03-06,INV-911442,MegaMart Corp,Gadget Pro,211,250,52750,36925
2026-03-06,INV-780614,MegaMart Corp,Budget Widget,40,30,1200,720
2026-03-06,INV-914729,Small Dealer 24,Gadget Pro,364,250,91000,63700
2026-03-07,INV-633217,BigBuy Distribution,Gadget Pro,315,250,78750,55125
2026-03-07,INV-262062,Small Dealer 9,Budget Widget,490,30,14700,8820
2026-03-07,INV-818986,BigBuy Distribution,Budget Widget,89,30,2670,1602
2026-03-07,INV-992509,Small Dealer 14,Premium Widget,412,150,61800,49440
2026-03-07,INV-861170,SuperStore Inc,Low Stock Item,222,200,44400,28860
2026-03-07,INV-884813,SuperStore Inc,Low Stock Item,367,200,73400,47710
2026-03-07,INV-983659,Small Dealer 23,Low Stock Item,191,200,38200,24830
2026-03-07,INV-570417,BigBuy Distribution,Premium Widget,98,150,14700,11760
2026-03-07,INV-844101,Small Dealer 24,Premium Widget,262,150,39300,31440
2026-03-07,INV-790746,Small Dealer 22,Gadget Pro,451,250,112750,78925
2026-03-07,INV-654784,Small Dealer 15,Gadget Pro,64,250,16000,11200
2026-03-07,INV-124818,MegaMart Corp,Gadget Pro,153,250,38250,26775
2026-03-07,INV-797995,BigBuy Distribution,Standard Widget,211,80,16880,10550
2026-03-07,INV-903676,SuperStore Inc,Gadget Pro,25,250,6250,4375
2026-03-07,INV-508356,Small Dealer 2,Budget Widget,382,30,11460,6876
2026-03-07,INV-271306,SuperStore Inc,Premium Widget,51,150,7650,6120
2026-03-07,INV-228733,MegaMart Corp,Low Stock Item,50,200,10000,6500
2026-03-07,INV-242456,Small Dealer 12,Premium Widget,490,150,73500,58800
2026-03-07,INV-853358,Small Dealer 26,Standard Widget,282,80,22560,14100
2026-03-07,INV-812162,MegaMart Corp,Declining Product,159,100,15900,10335
2026-03-07,INV-931669,BigBuy Distribution,Budget Widget,96,30,2880,1728
2026-03-07,INV-241381,Small Dealer 17,Gadget Pro,495,250,123750,86625
2026-03-07,INV-433809,MegaMart Corp,Low Stock Item,117,200,23400,15210
2026-03-07,INV-959747,Small Dealer 7,Gadget Lite,127,90,11430,6985
2026-03-07,INV-925792,SuperStore Inc,Standard Widget,384,80,30720,19200
2026-03-07,INV-737441,SuperStore Inc,Low Stock Item,120,200,24000,15600
2026-03-08,INV-964940,Small Dealer 19,Standard Widget,50,80,4000,2500
2026-03-08,INV-244654,Small Dealer 4,Premium Widget,16,150,2400,1920
2026-03-08,INV-369966,SuperStore Inc,Declining Product,44,100,4400,2860
2026-03-08,INV-830761,BigBuy Distribution,Gadget Pro,138,250,34500,24150
2026-03-08,INV-501245,BigBuy Distribution,Gadget Pro,413,250,103250,72275
2026-03-08,INV-620846,Small Dealer 27,Budget Widget,120,30,3600,2160
2026-03-08,INV-687532,Small Dealer 12,Standard Widget,12,80,960,600
2026-03-08,INV-575189,MegaMart Corp,Premium Widget,294,150,44100,35280
2026-03-08,INV-478904,BigBuy Distribution,Gadget Lite,300,90,27000,16500
2026-03-08,INV-344254,BigBuy Distribution,Standard Widget,440,80,35200,22000
2026-03-08,INV-742043,MegaMart Corp,Premium Widget,76,150,11400,9120
2026-03-08,INV-189794,MegaMart Corp,Budget Widget,491,30,14730,8838
2026-03-08,INV-904460,Small Dealer 17,Budget Widget,36,30,1080,648
2026-03-08,INV-736000,BigBuy Distribution,Declining Product,201,100,20100,13065
2026-03-08,INV-256633,BigBuy Distribution,Premium Widget,279,150,41850,33480
2026-03-08,INV-737005,BigBuy Distribution,Premium Widget,10,150,1500,1200
2026-03-08,INV-688015,MegaMart Corp,Standard Widget,24,80,1920,1200
2026-03-08,INV-264230,Small Dealer 16,Premium Widget,456,150,68400,54720
2026-03-08,INV-986329,Small Dealer 4,Low Stock Item,309,200,61800,40170
2026-03-08,INV-357227,Small Dealer 9,Budget Widget,102,30,3060,1836
2026-03-08,INV-697934,BigBuy Distribution,Gadget Pro,175,250,43750,30625
2026-03-08,INV-319891,MegaMart Corp,Standard Widget,130,80,10400,6500
2026-03-09,INV-917643,Small Dealer 26,Low Stock Item,474,200,94800,61620
2026-03-09,INV-467819,Small Dealer 17,Gadget Pro,247,250,61750,43225
2026-03-09,INV-307304,SuperStore Inc,Declining Product,25,100,2500,1625
2026-03-09,INV-677553,MegaMart Corp,Gadget Lite,489,90,44010,26895
2026-03-09,INV-103172,MegaMart Corp,Gadget Lite,232,90,20880,12760
2026-03-09,INV-452552,Small Dealer 10,Premium Widget,248,150,37200,29760
2026-03-09,INV-331772,BigBuy Distribution,Budget Widget,72,30,2160,1296
2026-03-09,INV-640723,SuperStore Inc,Gadget Pro,188,250,47000,32900
2026-03-09,INV-815938,Small Dealer 16,Budget Widget,184,30,5520,3312
2026-03-09,INV-702973,MegaMart Corp,Low Stock Item,183,200,36600,23790
2026-03-09,INV-411087,Small Dealer 10,Budget Widget,32,30,960,576
2026-03-10,INV-360159,Small Dealer 15,Standard Widget,471,80,37680,23550
2026-03-10,INV-512453,BigBuy Distribution,Budget Widget,356,30,10680,6408
2026-03-10,INV-455589,MegaMart Corp,Low Stock Item,229,200,45800,29770
2026-03-10,INV-823306,MegaMart Corp,Budget Widget,402,30,12060,7236
2026-03-10,INV-336941,SuperStore Inc,Gadget Lite,480,90,43200,26400
2026-03-10,INV-439689,Small Dealer 9,Gadget Lite,349,90,31410,19195
2026-03-10,INV-520862,Small Dealer 22,Gadget Pro,142,250,35500,24850
2026-03-10,INV-310963,SuperStore Inc,Low Stock Item,455,200,91000,59150
2026-03-10,INV-546425,Small Dealer 29,Budget Widget,64,30,1920,1152
2026-03-10,INV-496004,Small Dealer 23,Gadget Lite,463,90,41670,25465
2026-03-10,INV-691019,Small Dealer 22,Gadget Pro,224,250,56000,39200
2026-03-10,INV-477384,BigBuy Distribution,Gadget Lite,494,90,44460,27170
2026-03-10,INV-179037,SuperStore Inc,Budget Widget,327,30,9810,5886
2026-03-10,INV-776991,Small Dealer 3,Premium Widget,212,150,31800,25440
2026-03-10,INV-403769,Small Dealer 14,Declining Product,229,100,22900,14885
2026-03-10,INV-707192,Small Dealer 17,Declining Product,344,100,34400,22360
2026-03-10,INV-576592,BigBuy Distribution,Budget Widget,120,30,3600,2160
2026-03-10,INV-702921,MegaMart Corp,Standard Widget,152,80,12160,7600
2026-03-10,INV-808615,MegaMart Corp,Declining Product,192,100,19200,12480
2026-03-10,INV-371245,Small Dealer 17,Standard Widget,484,80,38720,24200
2026-03-10,INV-383542,Small Dealer 15,Low Stock Item,17,200,3400,2210
2026-03-10,INV-758784,SuperStore Inc,Premium Widget,257,150,38550,30840
2026-03-10,INV-940749,SuperStore Inc,Budget Widget,44,30,1320,792
2026-03-10,INV-924566,SuperStore Inc,Budget Widget,211,30,6330,3798
2026-03-10,INV-718123,SuperStore Inc,Gadget Pro,472,250,118000,82600
2026-03-10,INV-915198,MegaMart Corp,Gadget Lite,406,90,36540,22330
2026-03-10,INV-860494,Small Dealer 8,Gadget Pro,495,250,123750,86625
2026-03-11,INV-620425,MegaMart Corp,Budget Widget,407,30,12210,7326
2026-03-11,INV-175880,SuperStore Inc,Declining Product,104,100,10400,6760
2026-03-11,INV-679408,MegaMart Corp,Premium Widget,23,150,3450,2760
2026-03-11,INV-704092,Small Dealer 15,Gadget Pro,269,250,67250,47075
2026-03-11,INV-345501,BigBuy Distribution,Premium Widget,198,150,29700,23760
2026-03-11,INV-913268,SuperStore Inc,Standard Widget,184,80,14720,9200
2026-03-11,INV-665866,MegaMart Corp,Premium Widget,307,150,46050,36840
2026-03-11,INV-449851,Small Dealer 28,Premium Widget,458,150,68700,54960
2026-03-11,INV-527047,Small Dealer 26,Low Stock Item,118,200,23600,15340
2026-03-11,INV-315523,Small Dealer 2,Gadget Pro,498,250,124500,87150
2026-03-11,INV-357834,SuperStore Inc,Premium Widget,430,150,64500,51600
2026-03-11,INV-298231,Small Dealer 13,Budget Widget,344,30,10320,6192
2026-03-11,INV-867847,BigBuy Distribution,Budget Widget,232,30,6960,4176
2026-03-11,INV-812668,Small Dealer 9,Low Stock Item,465,200,93000,60450
2026-03-11,INV-941693,SuperStore Inc,Gadget Lite,378,90,34020,20790
2026-03-12,INV-940190,Small Dealer 1,Gadget Pro,265,250,66250,46375
2026-03-12,INV-385585,MegaMart Corp,Premium Widget,265,150,39750,31800
2026-03-12,INV-925417,Small Dealer 4,Gadget Lite,152,90,13680,8360
2026-03-12,INV-922014,SuperStore Inc,Premium Widget,36,150,5400,4320
2026-03-12,INV-792559,BigBuy Distribution,Premium Widget,383,150,57450,45960
2026-03-12,INV-506343,SuperStore Inc,Budget Widget,110,30,3300,1980
2026-03-12,INV-767869,MegaMart Corp,Gadget Pro,382,250,95500,66850
2026-03-12,INV-415674,SuperStore Inc,Declining Product,419,100,41900,27235
2026-03-12,INV-492855,Small Dealer 24,Budget Widget,140,30,4200,2520
2026-03-12,INV-422548,BigBuy Distribution,Gadget Pro,265,250,66250,46375
2026-03-12,INV-214113,Small Dealer 21,Premium Widget,138,150,20700,16560
2026-03-12,INV-592962,Small Dealer 20,Low Stock Item,266,200,53200,34580
2026-03-12,INV-819374,MegaMart Corp,Gadget Pro,142,250,35500,24850
2026-03-12,INV-242976,MegaMart Corp,Gadget Pro,92,250,23000,16100
2026-03-12,INV-713659,MegaMart Corp,Low Stock Item,455,200,91000,59150
2026-03-12,INV-266949,Small Dealer 17,Gadget Lite,428,90,38520,23540
2026-03-12,INV-114993,BigBuy Distribution,Gadget Lite,22,90,1980,1210
2026-03-12,INV-245345,MegaMart Corp,Standard Widget,450,80,36000,22500
2026-03-12,INV-386370,Small Dealer 1,Budget Widget,377,30,11310,6786
2026-03-12,INV-540307,Small Dealer 9,Gadget Lite,189,90,17010,10395
2026-03-13,INV-970368,Small Dealer 16,Premium Widget,196,150,29400,23520
2026-03-13,INV-587230,Small Dealer 9,Premium Widget,385,150,57750,46200
2026-03-13,INV-341878,BigBuy Distribution,Low Stock Item,438,200,87600,56940
2026-03-13,INV-425180,MegaMart Corp,Declining Product,388,100,38800,25220
2026-03-13,INV-490534,Small Dealer 22,Declining Product,214,100,21400,13910
2026-03-13,INV-873211,MegaMart Corp,Low Stock Item,353,200,70600,45890
2026-03-13,INV-714586,Small Dealer 28,Gadget Pro,81,250,20250,14175
2026-03-13,INV-294034,SuperStore Inc,Budget Widget,484,30,14520,8712
2026-03-13,INV-701071,SuperStore Inc,Premium Widget,157,150,23550,18840
2026-03-13,INV-478108,BigBuy Distribution,Declining Product,249,100,24900,16185
2026-03-13,INV-105187,SuperStore Inc,Standard Widget,95,80,7600,4750
2026-03-13,INV-479390,BigBuy Distribution,Gadget Pro,293,250,73250,51275
2026-03-13,INV-723810,Small Dealer 14,Low Stock Item,97,200,19400,12610
2026-03-13,INV-343436,Small Dealer 15,Gadget Lite,357,90,32130,19635
2026-03-13,INV-389018,SuperStore Inc,Gadget Lite,361,90,32490,19855
2026-03-13,INV-246478,SuperStore Inc,Gadget Lite,255,90,22950,14025
2026-03-13,INV-139240,SuperStore Inc,Standard Widget,309,80,24720,15450
2026-03-13,INV-158311,MegaMart Corp,Budget Widget,136,30,4080,2448
2026-03-13,INV-694197,BigBuy Distribution,Gadget Pro,107,250,26750,18725
2026-03-14,INV-182816,Small Dealer 8,Gadget Lite,20,90,1800,1100
2026-03-14,INV-633001,MegaMart Corp,Gadget Lite,454,90,40860,24970
2026-03-14,INV-622350,SuperStore Inc,Budget Widget,277,30,8310,4986
2026-03-14,INV-472746,MegaMart Corp,Gadget Pro,158,250,39500,27650
2026-03-14,INV-178454,SuperStore Inc,Premium Widget,185,150,27750,22200
2026-03-14,INV-365238,SuperStore Inc,Low Stock Item,244,200,48800,31720
2026-03-14,INV-432798,BigBuy Distribution,Low Stock Item,118,200,23600,15340
2026-03-14,INV-672739,SuperStore Inc,Low Stock Item,460,200,92000,59800
2026-03-14,INV-788632,BigBuy Distribution,Declining Product,55,100,5500,3575
2026-03-14,INV-747629,SuperStore Inc,Declining Product,477,100,47700,31005
2026-03-14,INV-947129,MegaMart Corp,Gadget Pro,114,250,28500,19950
2026-03-14,INV-472665,Small Dealer 23,Gadget Lite,304,90,27360,16720
2026-03-14,INV-796563,Small Dealer 24,Low Stock Item,233,200,46600,30290
2026-03-14,INV-247709,SuperStore Inc,Gadget Pro,283,250,70750,49525
2026-03-14,INV-228625,BigBuy Distribution,Declining Product,364,100,36400,23660
2026-03-14,INV-912555,BigBuy Distribution,Low Stock Item,66,200,13200,8580
2026-03-14,INV-593383,Small Dealer 20,Budget Widget,334,30,10020,6012
2026-03-14,INV-512440,MegaMart Corp,Low Stock Item,110,200,22000,14300
2026-03-14,INV-244061,Small Dealer 22,Low Stock Item,155,200,31000,20150
