Date,Invoice Number,Customer,Product,Quantity,Unit Price,Revenue,Cost
2026-05-11,INV-38208,Customer Beta,Widget A,5,102.16,510.8,344.75
2026-05-11,INV-26841,Customer Epsilon,Widget B,71,115.86,8226.06,5674.06
2026-05-11,INV-95166,Customer Delta,Gadget Y,10,279.43,2794.3,1858.68
2026-05-11,INV-65750,Customer Delta,Widget B,59,50.79,2996.61,1988.39
2026-05-11,INV-92984,Customer Epsilon,Widget B,27,44.57,1203.39,942.46
2026-05-11,INV-89291,Customer Gamma,Widget B,73,332.09,24242.57,19518.35
2026-05-11,INV-59668,Customer Delta,Widget B,20,165.02,3300.4,2630.24
2026-05-11,INV-24416,Customer Epsilon,Widget A,32,47.99,1535.68,969.25
2026-05-11,INV-53714,Customer Delta,Gadget Y,9,171.39,1542.51,959.82
2026-05-11,INV-39127,Customer Beta,Widget C,29,144.09,4178.61,2609.49
2026-05-11,INV-50180,Customer Alpha,Gadget X,16,96.11,1537.76,1202.65
2026-05-11,INV-46961,Customer Delta,Gadget Y,13,269.19,3499.47,2712.49
2026-05-12,INV-61060,Customer Alpha,Gadget Y,7,93.67,655.69,548.57
2026-05-12,INV-82308,Customer Gamma,Widget B,95,342.13,32502.35,25910.45
2026-05-12,INV-77314,Customer Delta,Gadget Y,62,300.23,18614.26,12374.11
2026-05-12,INV-16929,Customer Beta,Widget B,19,195.61,3716.59,2913.27
2026-05-12,INV-33999,Customer Beta,Widget C,87,308.26,26818.62,20829.93
2026-05-12,INV-66068,Customer Gamma,Gadget X,60,256.09,15365.4,10278.77
2026-05-12,INV-50063,Customer Beta,Gadget Y,40,321.46,12858.4,7994.52
2026-05-12,INV-41462,Customer Gamma,Gadget X,12,320.99,3851.88,2384.98
2026-05-12,INV-82634,Customer Beta,Widget A,74,38.13,2821.62,2217.38
2026-05-12,INV-27881,Customer Alpha,Gadget X,55,341.75,18796.25,15659.35
2026-05-12,INV-79783,Customer Delta,Gadget X,66,345.71,22816.86,17550.58
2026-05-12,INV-10955,Customer Delta,Widget A,2,311.98,623.96,516.47
2026-05-12,INV-96661,Customer Epsilon,Gadget X,96,179.08,17191.68,14588.09
2026-05-13,INV-78618,Customer Delta,Gadget Y,22,340.52,7491.44,6146.6
2026-05-13,INV-56306,Customer Beta,Widget B,10,189.85,1898.5,1202.38
2026-05-13,INV-24841,Customer Delta,Widget A,64,195.76,12528.64,8686.37
2026-05-13,INV-48019,Customer Beta,Widget C,70,426.88,29881.6,24337.12
2026-05-13,INV-92729,Customer Delta,Widget C,38,139.73,5309.74,3188.81
2026-05-13,INV-94275,Customer Delta,Gadget Y,28,462.3,12944.4,10773.33
2026-05-14,INV-70339,Customer Epsilon,Gadget X,63,38.17,2404.71,1446.37
2026-05-14,INV-34400,Customer Gamma,Widget C,46,62.51,2875.46,1976.68
2026-05-14,INV-21107,Customer Gamma,Gadget X,2,59.66,119.32,86.27
2026-05-14,INV-10905,Customer Epsilon,Gadget Y,20,211.25,4225.0,3499.47
2026-05-14,INV-57775,Customer Gamma,Widget B,29,240.64,6978.56,4840.17
2026-05-14,INV-67484,Customer Beta,Gadget X,69,407.66,28128.54,17641.48
2026-05-15,INV-36013,Customer Beta,Widget B,46,376.07,17299.22,10404.66
2026-05-15,INV-53412,Customer Beta,Widget A,37,29.73,1100.01,768.51
2026-05-15,INV-97194,Customer Beta,Widget A,86,107.51,9245.86,6655.39
2026-05-15,INV-99356,Customer Alpha,Widget C,54,249.64,13480.56,9758.47
2026-05-15,INV-75779,Customer Gamma,Widget B,97,384.55,37301.35,30603.58
2026-05-15,INV-26531,Customer Beta,Gadget X,15,479.26,7188.9,5738.02
2026-05-15,INV-16820,Customer Gamma,Widget B,65,16.69,1084.85,836.54
2026-05-15,INV-47940,Customer Delta,Widget C,77,371.34,28593.18,20260.62
2026-05-15,INV-29987,Customer Delta,Widget C,11,382.84,4211.24,2787.57
2026-05-15,INV-44541,Customer Beta,Gadget Y,32,147.76,4728.32,2972.95
2026-05-15,INV-23508,Customer Delta,Widget B,26,242.21,6297.46,5010.76
2026-05-15,INV-92432,Customer Epsilon,Gadget Y,24,102.45,2458.8,2000.77
2026-05-15,INV-35189,Customer Beta,Widget B,16,74.82,1197.12,729.75
2026-05-15,INV-16678,Customer Delta,Widget B,3,312.07,936.21,583.01
2026-05-15,INV-40333,Customer Delta,Gadget X,68,160.16,10890.88,8258.85
2026-05-15,INV-94393,Customer Gamma,Widget B,55,244.81,13464.55,9795.0
2026-05-15,INV-56009,Customer Gamma,Widget A,15,141.93,2128.95,1426.69
2026-05-15,INV-10070,Customer Beta,Gadget X,41,448.6,18392.6,11871.28
2026-05-15,INV-89498,Customer Gamma,Widget A,28,149.81,4194.68,2810.6
2026-05-16,INV-49892,Customer Beta,Gadget X,33,474.68,15664.44,10822.49
2026-05-16,INV-27079,Customer Alpha,Widget A,86,16.69,1435.34,1059.2
2026-05-16,INV-87189,Customer Gamma,Widget C,95,406.92,38657.4,30374.4
2026-05-16,INV-86588,Customer Epsilon,Gadget Y,48,126.74,6083.52,4069.79
2026-05-16,INV-25775,Customer Alpha,Gadget X,14,73.94,1035.16,813.27
2026-05-16,INV-68427,Customer Epsilon,Widget A,84,410.53,34484.52,22353.97
2026-05-16,INV-72154,Customer Alpha,Widget A,70,313.32,21932.4,14812.47
2026-05-16,INV-64815,Customer Epsilon,Widget B,93,85.3,7932.9,5013.26
2026-05-17,INV-67163,Customer Gamma,Gadget Y,47,229.76,10798.72,8415.78
2026-05-17,INV-12867,Customer Delta,Widget A,54,266.64,14398.56,12067.59
2026-05-17,INV-15956,Customer Epsilon,Widget B,36,351.39,12650.04,7997.78
2026-05-17,INV-74884,Customer Alpha,Gadget Y,89,103.19,9183.91,7380.5
2026-05-17,INV-60351,Customer Epsilon,Gadget Y,10,91.1,911.0,717.58
2026-05-17,INV-10471,Customer Delta,Gadget Y,52,307.54,15992.08,10422.54
2026-05-17,INV-77213,Customer Epsilon,Widget B,28,300.14,8403.92,5060.97
2026-05-17,INV-38879,Customer Epsilon,Gadget X,91,363.08,33040.28,21962.16
2026-05-17,INV-79935,Customer Gamma,Widget C,71,68.36,4853.56,3183.85
2026-05-17,INV-46406,Customer Gamma,Widget B,6,323.41,1940.46,1621.28
2026-05-17,INV-37521,Customer Gamma,Widget B,7,324.78,2273.46,1505.6
2026-05-17,INV-58380,Customer Alpha,Gadget Y,1,327.84,327.84,248.56
2026-05-17,INV-27512,Customer Alpha,Widget C,91,443.15,40326.65,26857.93
2026-05-18,INV-11364,Customer Gamma,Gadget Y,42,492.78,20696.76,15656.87
2026-05-18,INV-12049,Customer Beta,Widget C,94,482.96,45398.24,29244.81
2026-05-18,INV-95698,Customer Epsilon,Gadget Y,14,364.08,5097.12,3935.12
2026-05-18,INV-52501,Customer Epsilon,Widget C,71,111.02,7882.42,5600.82
2026-05-18,INV-61834,Customer Beta,Widget C,75,318.6,23895.0,19463.8
2026-05-18,INV-29442,Customer Delta,Widget B,30,367.61,11028.3,7813.28
2026-05-18,INV-33083,Customer Alpha,Gadget X,64,98.94,6332.16,4092.2
2026-05-18,INV-46968,Customer Epsilon,Widget B,63,472.24,29751.12,19192.5
2026-05-18,INV-89668,Customer Gamma,Widget A,21,443.77,9319.17,7496.11
2026-05-18,INV-94557,Customer Alpha,Widget B,19,45.3,860.7,569.19
2026-05-18,INV-11545,Customer Alpha,Gadget X,93,268.12,24935.16,19491.59
2026-05-18,INV-11776,Customer Alpha,Gadget Y,49,198.16,9709.84,6093.01
2026-05-18,INV-92232,Customer Beta,Widget A,32,387.36,12395.52,8266.75
2026-05-18,INV-54353,Customer Alpha,Gadget Y,2,479.23,958.46,600.56
2026-05-18,INV-68238,Customer Beta,Widget A,18,245.41,4417.38,3272.01
2026-05-18,INV-81241,Customer Gamma,Widget B,43,244.67,10520.81,6953.75
2026-05-18,INV-81387,Customer Epsilon,Widget C,16,20.39,326.24,199.38
2026-05-18,INV-10158,Customer Alpha,Widget C,66,444.36,29327.76,20641.5
2026-05-19,INV-47597,Customer Beta,Widget A,55,198.84,10936.2,7527.69
2026-05-19,INV-24733,Customer Delta,Widget B,88,443.27,39007.76,31428.4
2026-05-19,INV-46937,Customer Beta,Gadget X,15,120.02,1800.3,1510.66
2026-05-19,INV-21115,Customer Alpha,Widget C,79,173.53,13708.87,9460.81
2026-05-19,INV-88592,Customer Epsilon,Widget A,20,97.25,1945.0,1424.95
2026-05-19,INV-91888,Customer Delta,Widget B,20,447.63,8952.6,6909.53
2026-05-19,INV-58380,Customer Gamma,Widget C,14,142.84,1999.76,1449.45
2026-05-19,INV-95964,Customer Alpha,Widget C,1,432.24,432.24,365.03
2026-05-19,INV-72709,Customer Gamma,Widget B,19,201.39,3826.41,2985.88
2026-05-19,INV-28961,Customer Alpha,Widget A,74,219.45,16239.3,12693.89
2026-05-19,INV-51853,Customer Gamma,Widget A,17,99.12,1685.04,1173.22
2026-05-19,INV-93440,Customer Delta,Gadget X,62,349.78,21686.36,15256.05
2026-05-20,INV-79962,Customer Beta,Widget B,50,215.14,10757.0,7791.03
2026-05-20,INV-86148,Customer Epsilon,Gadget X,69,412.49,28461.81,19813.88
2026-05-20,INV-38748,Customer Epsilon,Gadget X,74,390.53,28899.22,23200.96
2026-05-20,INV-12248,Customer Beta,Widget A,47,11.4,535.8,454.61
2026-05-20,INV-17808,Customer Epsilon,Widget C,61,479.23,29233.03,24270.02
2026-05-20,INV-28892,Customer Gamma,Widget C,100,411.32,41132.0,27709.57
2026-05-20,INV-28061,Customer Delta,Gadget Y,32,113.26,3624.32,2378.09
2026-05-20,INV-65667,Customer Beta,Widget A,49,369.21,18091.29,14003.21
2026-05-20,INV-72498,Customer Alpha,Widget C,90,61.94,5574.6,4155.32
2026-05-20,INV-42118,Customer Beta,Gadget Y,4,81.97,327.88,208.31
2026-05-20,INV-33910,Customer Alpha,Widget A,73,417.22,30457.06,21445.54
2026-05-20,INV-71628,Customer Beta,Gadget X,96,268.45,25771.2,21575.43
2026-05-20,INV-47587,Customer Gamma,Gadget X,57,392.88,22394.16,17328.86
2026-05-20,INV-32751,Customer Beta,Widget A,8,441.77,3534.16,2148.87
2026-05-20,INV-69545,Customer Beta,Gadget Y,2,204.23,408.46,288.33
2026-05-21,INV-30552,Customer Epsilon,Gadget Y,40,357.58,14303.2,10096.88
2026-05-21,INV-37769,Customer Alpha,Widget C,67,195.0,13065.0,10945.44
2026-05-21,INV-83307,Customer Epsilon,Gadget X,8,117.26,938.08,605.93
2026-05-21,INV-94133,Customer Alpha,Gadget Y,89,239.53,21318.17,14460.06
2026-05-21,INV-65603,Customer Delta,Gadget X,22,36.79,809.38,560.79
2026-05-21,INV-53970,Customer Gamma,Widget B,14,61.16,856.24,591.38
2026-05-21,INV-37775,Customer Beta,Widget A,37,89.75,3320.75,2080.84
2026-05-21,INV-36440,Customer Alpha,Gadget Y,97,455.75,44207.75,28599.58
2026-05-21,INV-15881,Customer Beta,Widget A,35,51.67,1808.45,1342.83
2026-05-21,INV-50449,Customer Delta,Gadget Y,6,33.54,201.24,125.43
2026-05-21,INV-35543,Customer Gamma,Widget A,97,148.38,14392.86,10068.3
2026-05-21,INV-98432,Customer Delta,Widget C,93,184.36,17145.48,10842.45
2026-05-21,INV-75821,Customer Gamma,Widget A,53,449.29,23812.37,17285.27
2026-05-22,INV-14903,Customer Epsilon,Widget A,49,243.71,11941.79,9758.87
2026-05-22,INV-92044,Customer Beta,Widget C,20,344.36,6887.2,4267.92
2026-05-22,INV-31108,Customer Beta,Widget A,28,405.66,11358.48,8672.82
2026-05-22,INV-54749,Customer Epsilon,Gadget Y,94,308.28,28978.32,21177.99
2026-05-22,INV-66479,Customer Beta,Gadget X,44,152.51,6710.44,5072.2
2026-05-22,INV-19830,Customer Delta,Widget A,31,112.32,3481.92,2620.48
2026-05-22,INV-11958,Customer Epsilon,Widget B,81,497.26,40278.06,25147.67
2026-05-22,INV-21425,Customer Gamma,Widget B,71,435.09,30891.39,24692.9
2026-05-22,INV-31164,Customer Alpha,Gadget X,59,163.72,9659.48,8051.31
2026-05-23,INV-70390,Customer Epsilon,Widget C,47,183.15,8608.05,5317.91
2026-05-23,INV-28408,Customer Delta,Widget C,33,383.94,12670.02,9002.19
2026-05-23,INV-62551,Customer Epsilon,Widget A,63,29.4,1852.2,1509.08
2026-05-23,INV-91871,Customer Epsilon,Gadget X,88,73.2,6441.6,4455.55
2026-05-23,INV-44449,Customer Gamma,Widget C,11,344.28,3787.08,2751.26
2026-05-23,INV-83505,Customer Epsilon,Widget A,83,37.96,3150.68,2513.13
2026-05-23,INV-62334,Customer Beta,Widget A,14,152.42,2133.88,1364.73
2026-05-24,INV-71405,Customer Delta,Widget B,60,337.88,20272.8,13932.17
2026-05-24,INV-62028,Customer Delta,Gadget Y,14,52.05,728.7,570.53
2026-05-24,INV-89215,Customer Beta,Gadget X,52,171.07,8895.64,6043.0
2026-05-24,INV-69582,Customer Beta,Gadget X,90,373.23,33590.7,21114.5
2026-05-24,INV-37979,Customer Epsilon,Widget A,20,474.78,9495.6,6042.8
2026-05-24,INV-18178,Customer Epsilon,Widget C,5,494.03,2470.15,1960.19
2026-05-24,INV-13007,Customer Delta,Widget C,61,114.58,6989.38,4563.18
2026-05-25,INV-45901,Customer Gamma,Widget C,82,96.29,7895.78,5017.25
2026-05-25,INV-65013,Customer Alpha,Gadget X,39,438.15,17087.85,12181.16
2026-05-25,INV-17044,Customer Beta,Gadget Y,86,447.61,38494.46,24868.17
2026-05-25,INV-36031,Customer Delta,Widget A,44,482.05,21210.2,14300.47
2026-05-25,INV-31061,Customer Delta,Widget C,62,242.99,15065.38,11633.6
2026-05-25,INV-83519,Customer Gamma,Gadget X,89,289.46,25761.94,20757.78
2026-05-25,INV-28955,Customer Beta,Gadget Y,10,364.13,3641.3,2711.39
2026-05-25,INV-29331,Customer Gamma,Widget C,2,83.75,167.5,119.71
2026-05-25,INV-44446,Customer Gamma,Gadget X,15,398.09,5971.35,4588.9
2026-05-25,INV-93138,Customer Alpha,Gadget Y,58,472.23,27389.34,22303.6
2026-05-25,INV-34596,Customer Epsilon,Gadget X,13,27.88,362.44,285.03
2026-05-25,INV-55624,Customer Epsilon,Gadget X,100,91.39,9139.0,6346.02
2026-05-25,INV-57683,Customer Beta,Widget B,87,292.65,25460.55,15367.8
2026-05-25,INV-75422,Customer Gamma,Widget A,40,256.02,10240.8,8366.11
2026-05-25,INV-65816,Customer Delta,Gadget X,53,182.35,9664.55,7799.74
2026-05-25,INV-58905,Customer Gamma,Gadget Y,15,463.91,6958.65,4973.39
2026-05-25,INV-47359,Customer Epsilon,Widget B,77,89.7,6906.9,4896.78
2026-05-25,INV-23005,Customer Gamma,Gadget X,90,313.98,28258.2,23490.59
2026-05-26,INV-23588,Customer Alpha,Widget A,84,18.05,1516.2,1263.18
2026-05-26,INV-86183,Customer Epsilon,Gadget X,70,58.85,4119.5,2929.07
2026-05-26,INV-82297,Customer Gamma,Widget A,54,113.82,6146.28,4881.5
2026-05-26,INV-55955,Customer Alpha,Gadget X,26,429.61,11169.86,9356.3
2026-05-26,INV-10996,Customer Delta,Gadget X,83,354.88,29455.04,23130.7
2026-05-26,INV-44668,Customer Beta,Widget C,65,148.97,9683.05,7939.15
2026-05-26,INV-64336,Customer Delta,Widget C,87,128.36,11167.32,9213.56
2026-05-27,INV-78021,Customer Alpha,Widget A,20,397.35,7947.0,6438.6
2026-05-27,INV-66363,Customer Gamma,Gadget Y,43,93.5,4020.5,2987.42
2026-05-27,INV-16760,Customer Epsilon,Widget B,51,104.4,5324.4,4052.45
2026-05-27,INV-32769,Customer Delta,Gadget Y,17,470.3,7995.1,5577.41
2026-05-27,INV-26558,Customer Gamma,Gadget X,67,87.64,5871.88,3862.18
2026-05-27,INV-92223,Customer Alpha,Gadget Y,81,292.7,23708.7,16548.74
2026-05-28,INV-67333,Customer Beta,Gadget Y,42,109.84,4613.28,2875.53
2026-05-28,INV-20324,Customer Epsilon,Widget A,20,23.63,472.6,367.16
2026-05-28,INV-69468,Customer Delta,Gadget Y,4,373.75,1495.0,945.79
2026-05-28,INV-35405,Customer Beta,Widget C,31,329.74,10221.94,6699.86
2026-05-28,INV-44141,Customer Beta,Gadget Y,93,392.21,36475.53,29053.2
2026-05-28,INV-93674,Customer Gamma,Widget A,11,468.14,5149.54,3897.48
2026-05-28,INV-24034,Customer Alpha,Gadget Y,15,234.97,3524.55,2639.79
2026-05-28,INV-74781,Customer Gamma,Widget B,34,448.36,15244.24,9500.12
2026-05-28,INV-64230,Customer Beta,Widget C,51,59.33,3025.83,2417.22
2026-05-28,INV-59185,Customer Delta,Widget A,81,47.39,3838.59,2962.75
2026-05-28,INV-33419,Customer Delta,Widget C,21,98.11,2060.31,1241.41
2026-05-28,INV-55453,Customer Epsilon,Gadget Y,5,67.43,337.15,231.18
2026-05-28,INV-43357,Customer Epsilon,Gadget X,77,277.78,21389.06,13680.38
2026-05-29,INV-29968,Customer Epsilon,Widget B,4,272.62,1090.48,795.5
2026-05-29,INV-28161,Customer Gamma,Widget B,15,450.3,6754.5,4102.51
2026-05-29,INV-45870,Customer Alpha,Widget B,94,348.88,32794.72,20714.62
2026-05-29,INV-48577,Customer Beta,Gadget X,12,180.79,2169.48,1600.8
2026-05-29,INV-35304,Customer Delta,Gadget X,56,261.2,14627.2,10238.83
2026-05-29,INV-46842,Customer Beta,Widget C,26,346.66,9013.16,7407.27
2026-05-29,INV-31712,Customer Alpha,Gadget X,75,398.65,29898.75,22331.22
2026-05-29,INV-45608,Customer Delta,Widget B,56,442.6,24785.6,17497.01
2026-05-30,INV-56257,Customer Alpha,Gadget Y,78,197.69,15419.82,10021.81
2026-05-30,INV-77024,Customer Alpha,Widget C,58,91.95,5333.1,3244.87
2026-05-30,INV-94554,Customer Epsilon,Widget C,53,153.8,8151.4,6575.5
2026-05-30,INV-52294,Customer Gamma,Gadget Y,51,24.67,1258.17,811.49
2026-05-30,INV-58714,Customer Beta,Gadget X,46,130.21,5989.66,3916.02
2026-05-30,INV-11428,Customer Beta,Widget C,100,164.08,16408.0,9884.31
2026-05-30,INV-40493,Customer Beta,Widget C,60,288.06,17283.6,11759.59
2026-05-30,INV-38503,Customer Alpha,Gadget Y,50,148.97,7448.5,4864.2
2026-05-30,INV-97994,Customer Epsilon,Widget A,36,360.97,12994.92,10871.13
2026-05-30,INV-51652,Customer Epsilon,Widget A,83,216.66,17982.78,14189.32
2026-05-30,INV-16133,Customer Beta,Widget C,26,34.33,892.58,645.77
2026-05-30,INV-52844,Customer Delta,Widget C,16,70.81,1132.96,728.25
2026-05-30,INV-94366,Customer Delta,Gadget Y,31,292.44,9065.64,6085.39
2026-05-30,INV-62797,Customer Alpha,Gadget Y,60,149.34,8960.4,7261.6
2026-05-30,INV-19103,Customer Epsilon,Widget A,68,29.17,1983.56,1509.87
2026-05-31,INV-55327,Customer Delta,Widget A,93,157.49,14646.57,9949.38
2026-05-31,INV-16169,Customer Alpha,Gadget X,72,389.56,28048.32,20291.69
2026-05-31,INV-94029,Customer Gamma,Gadget X,90,492.14,44292.6,32038.35
2026-05-31,INV-11362,Customer Gamma,Widget A,80,60.34,4827.2,3166.66
2026-05-31,INV-39667,Customer Alpha,Widget B,42,432.08,18147.36,14174.24
2026-05-31,INV-80458,Customer Alpha,Widget B,25,364.81,9120.25,7324.2
2026-05-31,INV-16291,Customer Alpha,Widget A,34,442.83,15056.22,9195.87
2026-05-31,INV-59749,Customer Alpha,Widget C,34,171.37,5826.58,4388.51
2026-05-31,INV-51855,Customer Beta,Widget C,18,295.89,5326.02,3355.26
2026-05-31,INV-78388,Customer Epsilon,Widget B,53,322.08,17070.24,13093.88
2026-05-31,INV-46771,Customer Beta,Gadget Y,74,244.18,18069.32,13055.55
2026-05-31,INV-20852,Customer Delta,Widget C,29,54.98,1594.42,1262.06
2026-05-31,INV-36986,Customer Epsilon,Widget C,32,333.15,10660.8,8356.12
2026-05-31,INV-38329,Customer Alpha,Widget A,64,39.53,2529.92,1526.26
2026-05-31,INV-87401,Customer Delta,Gadget X,25,248.95,6223.75,4263.97
2026-05-31,INV-69509,Customer Epsilon,Gadget Y,41,382.64,15688.24,10635.94
2026-05-31,INV-57663,Customer Epsilon,Widget B,14,457.92,6410.88,4197.18
2026-05-31,INV-34635,Customer Delta,Gadget X,80,261.6,20928.0,16637.87
2026-05-31,INV-85660,Customer Gamma,Widget A,55,90.46,4975.3,3367.22
2026-05-31,INV-41531,Customer Beta,Widget A,60,439.34,26360.4,20726.04
2026-06-01,INV-69328,Customer Beta,Gadget X,35,24.01,840.35,643.26
2026-06-01,INV-66554,Customer Gamma,Widget C,16,464.19,7427.04,4612.32
2026-06-01,INV-16967,Customer Beta,Widget B,51,256.07,13059.57,9494.07
2026-06-01,INV-65389,Customer Gamma,Gadget X,48,57.93,2780.64,2119.28
2026-06-01,INV-79410,Customer Gamma,Widget B,25,207.32,5183.0,3879.54
2026-06-02,INV-24559,Customer Delta,Gadget Y,14,343.77,4812.78,3665.35
2026-06-02,INV-41295,Customer Alpha,Widget B,7,448.58,3140.06,2335.6
2026-06-02,INV-63026,Customer Epsilon,Widget A,13,144.98,1884.74,1546.71
2026-06-02,INV-45162,Customer Delta,Gadget X,13,117.75,1530.75,1233.81
2026-06-02,INV-47747,Customer Beta,Gadget X,22,395.01,8690.22,5969.38
2026-06-02,INV-91542,Customer Gamma,Gadget Y,94,11.52,1082.88,699.83
2026-06-02,INV-19103,Customer Gamma,Gadget X,89,126.92,11295.88,7667.4
2026-06-02,INV-11669,Customer Beta,Widget B,43,450.94,19390.42,12321.81
2026-06-02,INV-20089,Customer Delta,Gadget X,43,20.21,869.03,733.11
2026-06-02,INV-10131,Customer Alpha,Widget B,77,182.55,14056.35,10098.89
2026-06-02,INV-84352,Customer Beta,Gadget X,61,63.6,3879.6,3122.04
2026-06-02,INV-22308,Customer Beta,Widget C,68,256.54,17444.72,13759.49
2026-06-02,INV-55977,Customer Gamma,Widget A,95,174.48,16575.6,11978.61
2026-06-02,INV-11777,Customer Gamma,Gadget Y,85,248.38,21112.3,14590.13
2026-06-02,INV-97023,Customer Gamma,Widget C,91,173.53,15791.23,11519.04
2026-06-02,INV-93859,Customer Delta,Gadget Y,15,142.27,2134.05,1557.49
2026-06-02,INV-28564,Customer Beta,Widget A,53,429.57,22767.21,17413.31
2026-06-02,INV-66455,Customer Delta,Widget C,4,129.74,518.96,407.51
2026-06-02,INV-59516,Customer Beta,Widget C,96,53.74,5159.04,4282.84
2026-06-02,INV-68886,Customer Gamma,Widget A,81,342.61,27751.41,22889.51
2026-06-03,INV-46208,Customer Gamma,Widget C,43,201.6,8668.8,6105.64
2026-06-03,INV-90264,Customer Beta,Widget C,6,293.96,1763.76,1367.72
2026-06-03,INV-55481,Customer Delta,Widget A,59,287.66,16971.94,13545.84
2026-06-03,INV-71121,Customer Alpha,Widget C,2,254.47,508.94,392.59
2026-06-03,INV-49799,Customer Epsilon,Widget B,38,315.66,11995.08,9189.19
2026-06-03,INV-15367,Customer Gamma,Gadget X,9,401.89,3617.01,2184.31
2026-06-03,INV-10667,Customer Gamma,Widget B,76,70.48,5356.48,3867.87
2026-06-03,INV-28051,Customer Gamma,Gadget X,85,418.71,35590.35,21798.22
2026-06-03,INV-30321,Customer Gamma,Widget C,65,336.01,21840.65,17302.63
2026-06-03,INV-86706,Customer Gamma,Widget A,19,498.0,9462.0,6142.56
2026-06-04,INV-98932,Customer Beta,Widget C,5,241.86,1209.3,832.79
2026-06-04,INV-44243,Customer Delta,Gadget X,52,483.78,25156.56,15711.14
2026-06-04,INV-52268,Customer Epsilon,Widget C,40,94.92,3796.8,2691.76
2026-06-04,INV-64566,Customer Beta,Gadget Y,88,386.15,33981.2,22512.72
2026-06-04,INV-92355,Customer Beta,Gadget Y,39,159.45,6218.55,4193.38
2026-06-04,INV-67264,Customer Epsilon,Gadget X,24,194.22,4661.28,3817.5
2026-06-04,INV-99805,Customer Beta,Widget A,68,226.53,15404.04,10448.79
2026-06-05,INV-70461,Customer Gamma,Gadget X,55,238.61,13123.55,11028.53
2026-06-05,INV-28426,Customer Epsilon,Widget A,4,479.17,1916.68,1351.7
2026-06-05,INV-91381,Customer Gamma,Gadget Y,32,294.36,9419.52,6530.34
2026-06-05,INV-26506,Customer Epsilon,Gadget Y,38,36.23,1376.74,1116.92
2026-06-05,INV-70322,Customer Alpha,Gadget X,60,405.67,24340.2,19928.0
2026-06-05,INV-24031,Customer Alpha,Widget A,8,142.39,1139.12,964.31
2026-06-05,INV-53425,Customer Epsilon,Widget C,13,412.75,5365.75,3977.96
2026-06-05,INV-16949,Customer Alpha,Widget A,95,296.46,28163.7,20494.87
2026-06-05,INV-27878,Customer Epsilon,Widget B,19,285.4,5422.6,4564.85
2026-06-05,INV-10845,Customer Beta,Widget B,39,317.84,12395.76,9666.03
2026-06-05,INV-30056,Customer Epsilon,Gadget X,89,108.34,9642.26,5947.21
2026-06-05,INV-72094,Customer Alpha,Gadget Y,67,57.46,3849.82,2506.52
2026-06-05,INV-49311,Customer Epsilon,Widget A,57,201.45,11482.65,9547.95
2026-06-05,INV-81659,Customer Delta,Gadget X,24,411.93,9886.32,8012.17
2026-06-05,INV-26147,Customer Epsilon,Widget C,88,225.17,19814.96,15149.33
2026-06-05,INV-96175,Customer Beta,Gadget X,82,20.61,1690.02,1073.88
2026-06-06,INV-72975,Customer Epsilon,Widget B,95,352.82,33517.9,21789.58
2026-06-06,INV-58147,Customer Gamma,Widget C,86,59.01,5074.86,3791.89
2026-06-06,INV-64643,Customer Delta,Widget C,50,351.85,17592.5,11027.58
2026-06-06,INV-61043,Customer Beta,Gadget X,4,148.88,595.52,375.2
2026-06-06,INV-96139,Customer Epsilon,Widget A,39,26.7,1041.3,794.1
2026-06-06,INV-28258,Customer Delta,Gadget Y,6,454.97,2729.82,1879.98
2026-06-06,INV-75619,Customer Delta,Gadget X,36,14.47,520.92,333.17
2026-06-06,INV-77245,Customer Beta,Gadget Y,45,452.25,20351.25,14882.13
2026-06-06,INV-83812,Customer Beta,Widget A,84,84.19,7071.96,5402.86
2026-06-06,INV-96303,Customer Delta,Widget C,92,430.75,39629.0,25164.8
2026-06-06,INV-59351,Customer Delta,Widget C,9,458.92,4130.28,3144.31
2026-06-06,INV-76450,Customer Epsilon,Gadget X,85,98.38,8362.3,6498.55
2026-06-07,INV-90933,Customer Gamma,Widget B,76,478.05,36331.8,24960.81
2026-06-07,INV-40369,Customer Alpha,Gadget X,6,24.47,146.82,114.99
2026-06-07,INV-40347,Customer Alpha,Widget A,64,467.77,29937.28,21528.0
2026-06-07,INV-65057,Customer Alpha,Widget B,23,366.8,8436.4,5871.91
2026-06-07,INV-19552,Customer Alpha,Widget A,79,132.74,10486.46,6389.97
2026-06-07,INV-32815,Customer Gamma,Gadget X,78,319.33,24907.74,15128.09
2026-06-07,INV-93544,Customer Alpha,Widget C,90,230.26,20723.4,13124.22
2026-06-07,INV-98978,Customer Epsilon,Gadget Y,26,105.9,2753.4,1990.09
2026-06-07,INV-79275,Customer Beta,Widget C,26,373.66,9715.16,6883.34
2026-06-07,INV-22609,Customer Alpha,Widget B,75,21.88,1641.0,1378.37
2026-06-07,INV-63480,Customer Alpha,Widget B,18,447.71,8058.78,5559.67
2026-06-07,INV-94178,Customer Epsilon,Gadget Y,10,176.95,1769.5,1363.56
2026-06-07,INV-72093,Customer Delta,Gadget Y,25,417.88,10447.0,7757.86
2026-06-08,INV-67524,Customer Epsilon,Widget C,72,428.18,30828.96,24675.47
2026-06-08,INV-77796,Customer Delta,Gadget X,10,288.88,2888.8,1825.14
2026-06-08,INV-80849,Customer Alpha,Widget C,16,254.37,4069.92,2494.33
