Date,Receipt No,Product,Category,Quantity,Unit Price,Amount,Cost
2026-03-15,R256261,Cooking Oil,Pantry,8,6.0,48.0,36.0
2026-03-15,R542508,Cereal,Breakfast,6,4.5,27.0,12.0
2026-03-15,R515468,Milk,Dairy,28,1.8,50.4,33.6
2026-03-15,R783504,Milk,Dairy,15,1.8,27.0,18.0
2026-03-15,R658069,Bread,Bakery,7,2.5,17.5,7.0
2026-03-15,R453909,Cereal,Breakfast,2,4.5,9.0,4.0
2026-03-15,R442890,Bread,Bakery,12,2.5,30.0,12.0
2026-03-15,R893303,Bread,Bakery,28,2.5,70.0,28.0
2026-03-15,R787607,Spices,Pantry,2,3.5,7.0,2.0
2026-03-15,R913071,Pasta,Dry Goods,10,1.5,15.0,8.0
2026-03-15,R986085,Cereal,Breakfast,3,4.5,13.5,6.0
2026-03-15,R996271,Milk,Dairy,27,1.8,48.6,32.4
2026-03-15,R818482,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-03-15,R573851,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-03-15,R415837,Bread,Bakery,12,2.5,30.0,12.0
2026-03-15,R135761,Pasta,Dry Goods,2,1.5,3.0,1.6
2026-03-15,R514676,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-03-15,R414733,Chips,Snacks,9,4.0,36.0,22.5
2026-03-15,R493363,Cereal,Breakfast,6,4.5,27.0,12.0
2026-03-15,R795016,Soda,Beverages,9,3.0,27.0,9.0
2026-03-15,R772840,Frozen Pizza,Frozen,2,5.5,11.0,6.0
2026-03-15,R579473,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-03-15,R198191,Cereal,Breakfast,4,4.5,18.0,8.0
2026-03-15,R978453,Spices,Pantry,10,3.5,35.0,10.0
2026-03-15,R874905,Spices,Pantry,5,3.5,17.5,5.0
2026-03-15,R879900,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-03-15,R114191,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-03-15,R631660,Milk,Dairy,17,1.8,30.6,20.4
2026-03-15,R564568,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-03-15,R169257,Bread,Bakery,19,2.5,47.5,19.0
2026-03-15,R479081,Spices,Pantry,4,3.5,14.0,4.0
2026-03-15,R225353,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-03-15,R181250,Milk,Dairy,19,1.8,34.2,22.8
2026-03-15,R998648,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-03-15,R399313,Bread,Bakery,11,2.5,27.5,11.0
2026-03-15,R953971,Soda,Beverages,22,3.0,66.0,22.0
2026-03-15,R988288,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-03-15,R311191,Cereal,Breakfast,9,4.5,40.5,18.0
2026-03-15,R211590,Milk,Dairy,28,1.8,50.4,33.6
2026-03-15,R587691,Bread,Bakery,8,2.5,20.0,8.0
2026-03-15,R102552,Cereal,Breakfast,8,4.5,36.0,16.0
2026-03-15,R741914,Soda,Beverages,19,3.0,57.0,19.0
2026-03-15,R239247,Milk,Dairy,26,1.8,46.8,31.2
2026-03-15,R460575,Cereal,Breakfast,3,4.5,13.5,6.0
2026-03-16,R638169,Bread,Bakery,24,2.5,60.0,24.0
2026-03-16,R731287,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-03-16,R340458,Milk,Dairy,5,1.8,9.0,6.0
2026-03-16,R412754,Spices,Pantry,5,3.5,17.5,5.0
2026-03-16,R160630,Cooking Oil,Pantry,3,6.0,18.0,13.5
2026-03-16,R300656,Bread,Bakery,12,2.5,30.0,12.0
2026-03-16,R456740,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-03-16,R216031,Chips,Snacks,5,4.0,20.0,12.5
2026-03-16,R856323,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-03-16,R197521,Soda,Beverages,9,3.0,27.0,9.0
2026-03-16,R710832,Cereal,Breakfast,7,4.5,31.5,14.0
2026-03-16,R189013,Cooking Oil,Pantry,3,6.0,18.0,13.5
2026-03-16,R914016,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-03-16,R308005,Spices,Pantry,3,3.5,10.5,3.0
2026-03-16,R798356,Cereal,Breakfast,9,4.5,40.5,18.0
2026-03-16,R359201,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-03-16,R667274,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-03-16,R352032,Bread,Bakery,17,2.5,42.5,17.0
2026-03-16,R802157,Spices,Pantry,8,3.5,28.0,8.0
2026-03-16,R373750,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-03-16,R616102,Cooking Oil,Pantry,3,6.0,18.0,13.5
2026-03-16,R616678,Soda,Beverages,24,3.0,72.0,24.0
2026-03-16,R171028,Milk,Dairy,11,1.8,19.8,13.2
2026-03-16,R443363,Milk,Dairy,26,1.8,46.8,31.2
2026-03-16,R443662,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-03-16,R405743,Bread,Bakery,22,2.5,55.0,22.0
2026-03-16,R797612,Chips,Snacks,6,4.0,24.0,15.0
2026-03-16,R868983,Soda,Beverages,7,3.0,21.0,7.0
2026-03-16,R199340,Milk,Dairy,10,1.8,18.0,12.0
2026-03-16,R663965,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-03-16,R715753,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-03-16,R466735,Milk,Dairy,13,1.8,23.4,15.6
2026-03-16,R145948,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-03-16,R360403,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-03-16,R197911,Chips,Snacks,4,4.0,16.0,10.0
2026-03-16,R717979,Soda,Beverages,15,3.0,45.0,15.0
2026-03-16,R301627,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-03-16,R389544,Soda,Beverages,27,3.0,81.0,27.0
2026-03-16,R325714,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-03-16,R282297,Spices,Pantry,4,3.5,14.0,4.0
2026-03-16,R639428,Bread,Bakery,19,2.5,47.5,19.0
2026-03-16,R446372,Milk,Dairy,5,1.8,9.0,6.0
2026-03-16,R712040,Bread,Bakery,22,2.5,55.0,22.0
2026-03-16,R866490,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-03-16,R666857,Bread,Bakery,28,2.5,70.0,28.0
2026-03-16,R758532,Milk,Dairy,17,1.8,30.6,20.4
2026-03-16,R355924,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-03-16,R713264,Chips,Snacks,8,4.0,32.0,20.0
2026-03-16,R204704,Chips,Snacks,7,4.0,28.0,17.5
2026-03-16,R327537,Bread,Bakery,19,2.5,47.5,19.0
2026-03-16,R165993,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-03-16,R402678,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-03-16,R544832,Chips,Snacks,7,4.0,28.0,17.5
2026-03-16,R174865,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-03-16,R803906,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-03-16,R416296,Bread,Bakery,24,2.5,60.0,24.0
2026-03-16,R565971,Cereal,Breakfast,3,4.5,13.5,6.0
2026-03-16,R434647,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-03-16,R932470,Cereal,Breakfast,5,4.5,22.5,10.0
2026-03-16,R899837,Pasta,Dry Goods,10,1.5,15.0,8.0
2026-03-16,R645569,Bread,Bakery,8,2.5,20.0,8.0
2026-03-16,R853379,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-03-16,R338025,Frozen Pizza,Frozen,3,5.5,16.5,9.0
2026-03-16,R515276,Bread,Bakery,5,2.5,12.5,5.0
2026-03-16,R137149,Chips,Snacks,6,4.0,24.0,15.0
2026-03-16,R938383,Spices,Pantry,8,3.5,28.0,8.0
2026-03-16,R776825,Milk,Dairy,10,1.8,18.0,12.0
2026-03-16,R495267,Spices,Pantry,4,3.5,14.0,4.0
2026-03-16,R928409,Soda,Beverages,26,3.0,78.0,26.0
2026-03-16,R215488,Chips,Snacks,8,4.0,32.0,20.0
2026-03-16,R483568,Cooking Oil,Pantry,3,6.0,18.0,13.5
2026-03-16,R564347,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-03-16,R238171,Cereal,Breakfast,6,4.5,27.0,12.0
2026-03-16,R656306,Chips,Snacks,9,4.0,36.0,22.5
2026-03-16,R138783,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-03-16,R772085,Pasta,Dry Goods,2,1.5,3.0,1.6
2026-03-16,R492252,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-03-16,R306645,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-03-16,R355110,Bread,Bakery,29,2.5,72.5,29.0
2026-03-16,R762932,Chips,Snacks,7,4.0,28.0,17.5
2026-03-16,R286890,Bread,Bakery,8,2.5,20.0,8.0
2026-03-16,R696738,Chips,Snacks,4,4.0,16.0,10.0
2026-03-16,R925842,Bread,Bakery,6,2.5,15.0,6.0
2026-03-16,R221997,Milk,Dairy,29,1.8,52.2,34.8
2026-03-16,R379394,Soda,Beverages,30,3.0,90.0,30.0
2026-03-16,R393758,Spices,Pantry,5,3.5,17.5,5.0
2026-03-16,R471867,Milk,Dairy,25,1.8,45.0,30.0
2026-03-16,R245814,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-03-16,R187914,Milk,Dairy,10,1.8,18.0,12.0
2026-03-16,R208540,Frozen Pizza,Frozen,3,5.5,16.5,9.0
2026-03-16,R666707,Bread,Bakery,22,2.5,55.0,22.0
2026-03-16,R733534,Bread,Bakery,27,2.5,67.5,27.0
2026-03-16,R151694,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-03-16,R940768,Cereal,Breakfast,8,4.5,36.0,16.0
2026-03-16,R458561,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-03-16,R845380,Cereal,Breakfast,3,4.5,13.5,6.0
2026-03-16,R125570,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-03-16,R415931,Cooking Oil,Pantry,3,6.0,18.0,13.5
2026-03-16,R773777,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-03-16,R111782,Cooking Oil,Pantry,8,6.0,48.0,36.0
2026-03-16,R721457,Cereal,Breakfast,10,4.5,45.0,20.0
2026-03-16,R191924,Soda,Beverages,30,3.0,90.0,30.0
2026-03-16,R374825,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-03-16,R604249,Pasta,Dry Goods,2,1.5,3.0,1.6
2026-03-16,R800774,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-03-16,R245586,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-03-16,R748829,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-03-16,R735506,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-03-16,R518386,Cooking Oil,Pantry,9,6.0,54.0,40.5
2026-03-16,R496721,Chips,Snacks,3,4.0,12.0,7.5
2026-03-16,R570611,Bread,Bakery,6,2.5,15.0,6.0
2026-03-16,R186424,Cereal,Breakfast,6,4.5,27.0,12.0
2026-03-16,R812100,Cereal,Breakfast,7,4.5,31.5,14.0
2026-03-16,R127774,Cooking Oil,Pantry,9,6.0,54.0,40.5
2026-03-16,R232144,Milk,Dairy,16,1.8,28.8,19.2
2026-03-16,R154847,Spices,Pantry,7,3.5,24.5,7.0
2026-03-16,R893755,Cereal,Breakfast,5,4.5,22.5,10.0
2026-03-16,R215535,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-03-16,R651296,Cereal,Breakfast,9,4.5,40.5,18.0
2026-03-16,R127453,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-03-17,R506523,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-03-17,R775921,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-03-17,R814699,Spices,Pantry,10,3.5,35.0,10.0
2026-03-17,R758603,Milk,Dairy,22,1.8,39.6,26.4
2026-03-17,R981926,Cereal,Breakfast,5,4.5,22.5,10.0
2026-03-17,R415060,Soda,Beverages,25,3.0,75.0,25.0
2026-03-17,R434136,Chips,Snacks,5,4.0,20.0,12.5
2026-03-17,R787564,Bread,Bakery,22,2.5,55.0,22.0
2026-03-17,R220727,Frozen Pizza,Frozen,3,5.5,16.5,9.0
2026-03-17,R372477,Soda,Beverages,19,3.0,57.0,19.0
2026-03-17,R502115,Cooking Oil,Pantry,3,6.0,18.0,13.5
2026-03-17,R881336,Soda,Beverages,18,3.0,54.0,18.0
2026-03-17,R485923,Spices,Pantry,10,3.5,35.0,10.0
2026-03-17,R456241,Soda,Beverages,5,3.0,15.0,5.0
2026-03-17,R107232,Cereal,Breakfast,8,4.5,36.0,16.0
2026-03-17,R253387,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-03-17,R584384,Milk,Dairy,23,1.8,41.4,27.6
2026-03-17,R492941,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-03-17,R761561,Cereal,Breakfast,5,4.5,22.5,10.0
2026-03-17,R490076,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-03-17,R265069,Cereal,Breakfast,2,4.5,9.0,4.0
2026-03-17,R768730,Cooking Oil,Pantry,9,6.0,54.0,40.5
2026-03-17,R946347,Cereal,Breakfast,3,4.5,13.5,6.0
2026-03-17,R849454,Spices,Pantry,9,3.5,31.5,9.0
2026-03-17,R198218,Cereal,Breakfast,10,4.5,45.0,20.0
2026-03-17,R691031,Chips,Snacks,10,4.0,40.0,25.0
2026-03-17,R236498,Milk,Dairy,5,1.8,9.0,6.0
2026-03-17,R623680,Bread,Bakery,22,2.5,55.0,22.0
2026-03-17,R283717,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-03-17,R978440,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-03-17,R775879,Cereal,Breakfast,7,4.5,31.5,14.0
2026-03-17,R872286,Bread,Bakery,6,2.5,15.0,6.0
2026-03-17,R739957,Chips,Snacks,3,4.0,12.0,7.5
2026-03-17,R431428,Bread,Bakery,22,2.5,55.0,22.0
2026-03-17,R999437,Pasta,Dry Goods,10,1.5,15.0,8.0
2026-03-17,R432236,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-03-17,R247641,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-03-17,R637262,Soda,Beverages,5,3.0,15.0,5.0
2026-03-17,R232249,Cereal,Breakfast,7,4.5,31.5,14.0
2026-03-17,R622578,Bread,Bakery,19,2.5,47.5,19.0
2026-03-17,R508238,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-03-17,R470694,Bread,Bakery,10,2.5,25.0,10.0
2026-03-17,R598151,Cereal,Breakfast,5,4.5,22.5,10.0
2026-03-17,R194189,Cooking Oil,Pantry,3,6.0,18.0,13.5
2026-03-17,R817760,Cereal,Breakfast,2,4.5,9.0,4.0
2026-03-17,R256113,Spices,Pantry,9,3.5,31.5,9.0
2026-03-17,R280322,Pasta,Dry Goods,5,1.5,7.5,4.0
2026-03-17,R490719,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-03-17,R718235,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-03-17,R682945,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-03-17,R997905,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-03-17,R478325,Bread,Bakery,21,2.5,52.5,21.0
2026-03-17,R961727,Soda,Beverages,29,3.0,87.0,29.0
2026-03-17,R537235,Soda,Beverages,21,3.0,63.0,21.0
2026-03-17,R653584,Milk,Dairy,24,1.8,43.2,28.8
2026-03-17,R254442,Soda,Beverages,19,3.0,57.0,19.0
2026-03-17,R495765,Cereal,Breakfast,2,4.5,9.0,4.0
2026-03-17,R554712,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-03-17,R905235,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-03-17,R593481,Spices,Pantry,8,3.5,28.0,8.0
2026-03-17,R286814,Soda,Beverages,21,3.0,63.0,21.0
2026-03-17,R957631,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-03-17,R625716,Spices,Pantry,9,3.5,31.5,9.0
2026-03-17,R145326,Cereal,Breakfast,10,4.5,45.0,20.0
2026-03-17,R652399,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-03-17,R635968,Cooking Oil,Pantry,9,6.0,54.0,40.5
2026-03-17,R443053,Spices,Pantry,4,3.5,14.0,4.0
2026-03-17,R514611,Spices,Pantry,10,3.5,35.0,10.0
2026-03-17,R827256,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-03-17,R735133,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-03-17,R229703,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-03-17,R172737,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-03-17,R278575,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-03-17,R585248,Cereal,Breakfast,8,4.5,36.0,16.0
2026-03-17,R660311,Soda,Beverages,30,3.0,90.0,30.0
2026-03-17,R477094,Spices,Pantry,4,3.5,14.0,4.0
2026-03-17,R929979,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-03-17,R996058,Frozen Pizza,Frozen,7,5.5,38.5,21.0
2026-03-17,R376094,Frozen Pizza,Frozen,3,5.5,16.5,9.0
2026-03-17,R736080,Cereal,Breakfast,7,4.5,31.5,14.0
2026-03-17,R340534,Spices,Pantry,10,3.5,35.0,10.0
2026-03-17,R309719,Milk,Dairy,13,1.8,23.4,15.6
2026-03-17,R723254,Bread,Bakery,24,2.5,60.0,24.0
2026-03-17,R265987,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-03-17,R704473,Milk,Dairy,22,1.8,39.6,26.4
2026-03-17,R778209,Chips,Snacks,3,4.0,12.0,7.5
2026-03-17,R148992,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-03-17,R856755,Frozen Pizza,Frozen,10,5.5,55.0,30.0
2026-03-17,R375736,Cereal,Breakfast,7,4.5,31.5,14.0
2026-03-17,R952215,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-03-17,R689033,Chips,Snacks,10,4.0,40.0,25.0
2026-03-17,R623702,Bread,Bakery,18,2.5,45.0,18.0
2026-03-17,R208760,Milk,Dairy,24,1.8,43.2,28.8
2026-03-17,R281860,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-03-17,R638316,Frozen Pizza,Frozen,3,5.5,16.5,9.0
2026-03-17,R881527,Cereal,Breakfast,9,4.5,40.5,18.0
2026-03-17,R496435,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-03-17,R973319,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-03-17,R868282,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-03-17,R997133,Soda,Beverages,14,3.0,42.0,14.0
2026-03-17,R579097,Bread,Bakery,24,2.5,60.0,24.0
2026-03-17,R494640,Frozen Pizza,Frozen,10,5.5,55.0,30.0
2026-03-17,R358504,Milk,Dairy,30,1.8,54.0,36.0
2026-03-17,R386848,Spices,Pantry,5,3.5,17.5,5.0
2026-03-17,R797850,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-03-17,R959229,Spices,Pantry,7,3.5,24.5,7.0
2026-03-17,R411517,Bread,Bakery,6,2.5,15.0,6.0
2026-03-17,R665745,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-03-17,R110174,Frozen Pizza,Frozen,2,5.5,11.0,6.0
2026-03-17,R303054,Cereal,Breakfast,2,4.5,9.0,4.0
2026-03-17,R916672,Bread,Bakery,20,2.5,50.0,20.0
2026-03-17,R422104,Spices,Pantry,10,3.5,35.0,10.0
2026-03-17,R343900,Chips,Snacks,8,4.0,32.0,20.0
2026-03-17,R518864,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-03-17,R855276,Milk,Dairy,15,1.8,27.0,18.0
2026-03-17,R671834,Cereal,Breakfast,7,4.5,31.5,14.0
2026-03-17,R731460,Cooking Oil,Pantry,9,6.0,54.0,40.5
2026-03-17,R961574,Chips,Snacks,6,4.0,24.0,15.0
2026-03-17,R369266,Bread,Bakery,25,2.5,62.5,25.0
2026-03-17,R734052,Cooking Oil,Pantry,8,6.0,48.0,36.0
2026-03-18,R174918,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-03-18,R117257,Chips,Snacks,9,4.0,36.0,22.5
2026-03-18,R593491,Pasta,Dry Goods,10,1.5,15.0,8.0
2026-03-18,R790553,Bread,Bakery,12,2.5,30.0,12.0
2026-03-18,R902728,Chips,Snacks,2,4.0,8.0,5.0
2026-03-18,R169440,Milk,Dairy,13,1.8,23.4,15.6
2026-03-18,R257145,Milk,Dairy,21,1.8,37.8,25.2
2026-03-18,R552384,Cereal,Breakfast,2,4.5,9.0,4.0
2026-03-18,R507336,Bread,Bakery,29,2.5,72.5,29.0
2026-03-18,R846246,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-03-18,R749228,Milk,Dairy,20,1.8,36.0,24.0
2026-03-18,R386617,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-03-18,R121220,Cereal,Breakfast,9,4.5,40.5,18.0
2026-03-18,R936142,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-03-18,R100164,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-03-18,R778780,Frozen Pizza,Frozen,2,5.5,11.0,6.0
2026-03-18,R139420,Bread,Bakery,22,2.5,55.0,22.0
2026-03-18,R165701,Bread,Bakery,6,2.5,15.0,6.0
2026-03-18,R538675,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-03-18,R518801,Bread,Bakery,27,2.5,67.5,27.0
2026-03-18,R223621,Soda,Beverages,6,3.0,18.0,6.0
2026-03-18,R732601,Milk,Dairy,24,1.8,43.2,28.8
2026-03-18,R501941,Bread,Bakery,30,2.5,75.0,30.0
2026-03-18,R603367,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-03-18,R866949,Bread,Bakery,28,2.5,70.0,28.0
2026-03-18,R710749,Spices,Pantry,2,3.5,7.0,2.0
2026-03-18,R422834,Bread,Bakery,30,2.5,75.0,30.0
2026-03-18,R256938,Soda,Beverages,12,3.0,36.0,12.0
2026-03-18,R334240,Cereal,Breakfast,8,4.5,36.0,16.0
2026-03-18,R520388,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-03-18,R137486,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-03-18,R837593,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-03-18,R943339,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-03-18,R468236,Soda,Beverages,25,3.0,75.0,25.0
2026-03-18,R231887,Spices,Pantry,4,3.5,14.0,4.0
2026-03-18,R165637,Bread,Bakery,10,2.5,25.0,10.0
2026-03-18,R921259,Chips,Snacks,7,4.0,28.0,17.5
2026-03-18,R595353,Soda,Beverages,5,3.0,15.0,5.0
2026-03-18,R813972,Cereal,Breakfast,6,4.5,27.0,12.0
2026-03-18,R695433,Chips,Snacks,7,4.0,28.0,17.5
2026-03-18,R483057,Chips,Snacks,4,4.0,16.0,10.0
2026-03-18,R775707,Cereal,Breakfast,3,4.5,13.5,6.0
2026-03-18,R822069,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-03-18,R230348,Pasta,Dry Goods,2,1.5,3.0,1.6
2026-03-18,R982336,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-03-18,R425970,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-03-18,R542364,Milk,Dairy,25,1.8,45.0,30.0
2026-03-18,R222714,Cereal,Breakfast,4,4.5,18.0,8.0
2026-03-18,R441412,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-03-18,R420737,Spices,Pantry,10,3.5,35.0,10.0
2026-03-18,R603157,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-03-18,R771657,Milk,Dairy,18,1.8,32.4,21.6
2026-03-18,R541729,Spices,Pantry,5,3.5,17.5,5.0
2026-03-18,R809359,Milk,Dairy,20,1.8,36.0,24.0
2026-03-18,R680041,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-03-18,R984347,Soda,Beverages,26,3.0,78.0,26.0
2026-03-18,R987389,Cereal,Breakfast,10,4.5,45.0,20.0
2026-03-18,R370789,Milk,Dairy,29,1.8,52.2,34.8
2026-03-18,R444355,Milk,Dairy,16,1.8,28.8,19.2
2026-03-18,R765734,Bread,Bakery,7,2.5,17.5,7.0
2026-03-18,R577367,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-03-18,R395661,Bread,Bakery,5,2.5,12.5,5.0
2026-03-18,R608717,Bread,Bakery,8,2.5,20.0,8.0
2026-03-18,R580085,Chips,Snacks,5,4.0,20.0,12.5
2026-03-18,R208222,Frozen Pizza,Frozen,3,5.5,16.5,9.0
2026-03-18,R756144,Soda,Beverages,21,3.0,63.0,21.0
2026-03-18,R339748,Cereal,Breakfast,3,4.5,13.5,6.0
2026-03-18,R646959,Milk,Dairy,29,1.8,52.2,34.8
2026-03-18,R740440,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-03-18,R569144,Frozen Pizza,Frozen,7,5.5,38.5,21.0
2026-03-18,R540360,Bread,Bakery,7,2.5,17.5,7.0
2026-03-18,R547891,Bread,Bakery,8,2.5,20.0,8.0
2026-03-18,R739311,Milk,Dairy,26,1.8,46.8,31.2
2026-03-18,R962516,Spices,Pantry,7,3.5,24.5,7.0
2026-03-18,R277634,Spices,Pantry,6,3.5,21.0,6.0
2026-03-18,R440687,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-03-18,R348513,Soda,Beverages,16,3.0,48.0,16.0
2026-03-18,R742931,Pasta,Dry Goods,2,1.5,3.0,1.6
2026-03-18,R130181,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-03-18,R753939,Cereal,Breakfast,7,4.5,31.5,14.0
2026-03-18,R783011,Spices,Pantry,7,3.5,24.5,7.0
2026-03-18,R103821,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-03-18,R866577,Cooking Oil,Pantry,2,6.0,12.0,9.0
2026-03-18,R687007,Spices,Pantry,7,3.5,24.5,7.0
2026-03-18,R786371,Spices,Pantry,4,3.5,14.0,4.0
2026-03-18,R957403,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-03-18,R450209,Milk,Dairy,25,1.8,45.0,30.0
2026-03-18,R910632,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-03-18,R112147,Cereal,Breakfast,5,4.5,22.5,10.0
2026-03-18,R737932,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-03-18,R243363,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-03-18,R668094,Frozen Pizza,Frozen,3,5.5,16.5,9.0
2026-03-18,R302815,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-03-18,R355702,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-03-18,R182413,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-03-18,R940332,Bread,Bakery,10,2.5,25.0,10.0
2026-03-18,R726385,Cereal,Breakfast,5,4.5,22.5,10.0
2026-03-18,R401792,Cooking Oil,Pantry,8,6.0,48.0,36.0
2026-03-18,R486038,Spices,Pantry,5,3.5,17.5,5.0
2026-03-18,R722061,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-03-18,R112765,Spices,Pantry,9,3.5,31.5,9.0
2026-03-18,R434535,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-03-18,R299822,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-03-18,R278589,Cooking Oil,Pantry,10,6.0,60.0,45.0
