RESTAURANT SALES REPORT,,,,,,,,,
La Bella Cucina,,,,,,,,,
Q1-Q2 2026,,,,,,,,,
,,,,,,,,,
Date,Order ID,Item Name,Category,Qty,Price,Amount,Cost,Waiter,Table
02/08/2026,ORD-64427,Bruschetta ,Appetizers,2,7,14.0%,5.0,,t3
N/A,ORD-80570,Coffee,Drinks,2,4,8,2.00 TRY,MARY,T2
08/02/26,ORD-63998,Pepperoni Pizza,Pizza,2,18,£36.00,12.00,MARY,t3
08/02/26,ORD-81326,Caesar Salad,Salads,2,12,24.00,8,John,T5
02/08/26,ORD-58157,coffee,Drinks,1,4,4,1.00,,T1
08 Feb 2026,ORD-96302,Caesar Salad,Salads,3,12,36,12,Sarah,
02/08/26,ORD-41114,Caesar  Salad,Salads,3,12,36,€12.00,john,
02/08/2026,ORD-94268,Chicken Wings,Appetizers,3,10,30,12,NA,T2
02/08/2026,ORD-11371,Caesar Salad,Salads,2,12,₺24.00,8,NONE,
08-02-2026,ORD-11856,Chicken Wings,Appetizers,1,10,10,4.00 EUR,John,T1
09 Feb 2026,ORD-26486,French Fries,Sides,2,5,10,"3,00",n/a,t3
09-02-2026,ORD-63624,French Fries,Sides,3,5,15,4.50,Sarah,
09-02-2026,ORD-77041,Coffee,Drinks,3,4,12.00,3,MARY,
09 Feb 2026,ORD-61933,Chicken Wings,Appetizers,2,10,20,8,John,T1
2026-02-09,ORD-11274,Soda,Drinks,3,3,9.00,1.5,john,t3
2026-02-09,ORD-92471,Chicken Wings,Appetizers,2,10,20,8,,NULL
02/09/26,ORD-91924,Margherita Pizza,Pizza,2,15,30,10.00 USD,John,nan
09/02/26,ORD-56749,Soda,Drinks,3,3,9,1.50,sarah,
09/02/26,ORD-73305,French Fries ,Sides,3,5,15,n/a,john,T5
2026-02-09,ORD-39812,Chicken Wings,Appetizers,3,10,30.00,12,null,T1
02/09/2026,ORD-85367,Coffee,Drinks,2,4,8,2,none,T1
09.02.2026,ORD-28330,Chicken Wings,Appetizers,2,10,20.00 EUR,8,John,
09-02-2026,ORD-35570,Tiramisu,Desserts,1,8,8.0%,3.00 USD,Sarah,T5
02/09/26,ORD-28470,Tiramisu,Desserts,2,8,16,6,john,T5
02/09/2026,ORD-11295,Tiramisu,Desserts,3,8,24,9,john,
10/02/26,ORD-65104,French Fries,Sides,1,5,5,1.50,,T2
10/02/26,ORD-49365,French Fries,Sides,3,5,"15,00",4.50,MARY,T5
"Feb 10, 2026",ORD-95126,Soda,Drinks,3,3,9,1.5,sarah,T2
10-02-2026,ORD-89080,Soda,Drinks,2,3,none,1.0,sarah,-
"Feb 10, 2026",ORD-45865,COFFEE,Drinks,2,4,8,2,MARY,t3
10.02.2026,ORD-10965,Beef Burger,Burgers,3,14,42,18,sarah,
"Feb 10, 2026",ORD-54009,Coffee,Drinks,2,4,8.00,2,MARY,t3
2026/02/10,ORD-29289,Beef  Burger,Burgers,2,14,28,12.0%,MARY,T2
02/10/26,ORD-23423,Soda,Drinks,1,3,3,0.5,,T2
"Feb 10, 2026",ORD-38807,Soda,Drinks,3,3,9,1.50,NONE,T1
n/a,ORD-89805,Chicken Wings,Appetizers,3,10,30.0%,12,null,T1
10/02/26,ORD-99080,Caesar  Salad,Salads,3,12,NONE,12,MARY,
"Feb 10, 2026",ORD-72877,Pepperoni  Pizza,Pizza,3,18,54,18.00,Sarah,T1
10/02/2026,ORD-89812,French Fries,Sides,2,5,10.0%,"3,00",john,T1
10/02/26,ORD-25601,Tiramisu,Desserts,1,8,8,3,NULL,t3
02/10/26,ORD-35277,French Fries,Sides,1,5,5,1.5%,MARY,T2
10-02-2026,ORD-62500,French Fries,Sides,1,5,5,1.5,John,t3
2026/02/10,ORD-17205,Margherita Pizza,Pizza,3,15,45,"15,00",none,T2
"Feb 10, 2026",ORD-42672,Bruschetta,Appetizers,3,7,21,7.50,sarah,NA
-,ORD-17485,Chicken Wings,Appetizers,2,10,nan,8,NULL,NA
"Feb 10, 2026",ORD-14338,Margherita Pizza,Pizza,3,15,N/A,15,sarah,t3
NA,ORD-36429,Tiramisu,Desserts,3,8,24,9,Sarah,T5
02/10/26,ORD-64487,Bruschetta,Appetizers,3,7,21,7.5,,t3
10/02/26,ORD-20740,Chicken Wings,Appetizers,3,10,30,12,-,T5
2026-02-10,ORD-99721,french fries,Sides,1,5,5,1.50 EUR,John,T5
"Feb 10, 2026",ORD-57445,French Fries,Sides,2,5,€10.00,3.0,Sarah,T1
2026-02-10,ORD-49769,Beef Burger,Burgers,2,14,€28.00,12,john,
10.02.2026,ORD-19337,Caesar Salad,Salads,2,12,24,8,Sarah,--
10 Feb 2026,ORD-80866,Coffee,Drinks,1,4,4,1,sarah,t3
"Feb 10, 2026",ORD-64718,Bruschetta,Appetizers,2,7,14,5.0,MARY,n/a
"Feb 10, 2026",ORD-43405,Caesar Salad,Salads,2,12,24,8,Sarah,
10/02/2026,ORD-97329,Caesar Salad,Salads,3,12,36,12,sarah,T1
10-02-2026,ORD-98521,French Fries,Sides,2,5,10.00,3.0,MARY,NULL
02/10/26,ORD-10788,Coffee,Drinks,3,4,12,3.0%,Sarah,T5
10/02/2026,ORD-10905,Chicken Wings,Appetizers,2,10,20.0%,8,John,N/A
2026/02/10,ORD-14714,French Fries,Sides,3,5,15.00,4.5,MARY,t3
10 Feb 2026,ORD-55713,  Chicken Wings  ,Appetizers,1,10,10,4,NONE,T2
02/10/26,ORD-27877,Pepperoni Pizza,Pizza,2,18,36,"12,00",Sarah,T1
10/02/2026,ORD-40199,Pepperoni Pizza,Pizza,3,18,54,18,john,T1
2026/02/10,ORD-22577,Soda,Drinks,1,3,3,0.50,sarah,t3
10.02.2026,ORD-69818,soda,Drinks,2,3,6,1.0,nan,none
02/11/26,ORD-99921,Pepperoni Pizza,Pizza,2,18,36,12.00,john,t3
"Feb 11, 2026",ORD-36817,COFFEE,Drinks,3,4,N/A,3,NULL,T2
11/02/2026,ORD-13746,TIRAMISU,Desserts,3,8,24,9,john,T2
02/11/2026,ORD-77323,Pepperoni Pizza,Pizza,3,18,54.00,18,john,T2
02/11/26,ORD-45503,Bruschetta,Appetizers,3,7,21,7.5%,MARY,T2
11.02.2026,ORD-31251,Soda,Drinks,2,3,6,1.0,NONE,T1
11/02/26,ORD-82896,Margherita  Pizza,Pizza,3,15,45,15,,t3
11/02/2026,ORD-62215,Tiramisu,Desserts,3,8,24,9,,T5
11/02/2026,ORD-99273,Pepperoni Pizza,Pizza,2,18,"36,00",12.00 EUR,sarah,n/a
02/11/2026,ORD-89524,PEPPERONI PIZZA,Pizza,1,18,NULL,6,MARY,T1
11-02-2026,ORD-82014,Tiramisu,Desserts,3,8,24,9,John,T1
11/02/26,ORD-51670,Chicken Wings,Appetizers,1,10,10.00,4,John,
null,ORD-20749,Tiramisu,Desserts,3,8,24.00,9,John,
-,ORD-85722,french fries,Sides,1,5,5,£1.50,sarah,T5
02/11/26,ORD-25774,Bruschetta,Appetizers,3,7,21.0%,7.5,--,T1
2026-02-11,ORD-10953,Bruschetta,Appetizers,1,7,7,£2.50,Sarah,
2026/02/11,ORD-67356,Beef Burger,Burgers,3,14,"42,00",NULL,sarah,
"Feb 11, 2026",ORD-24971,Soda,Drinks,3,3,9,1.50 TRY,john,T2
2026/02/11,ORD-67950,Pepperoni Pizza,Pizza,2,18,36.00,12,--,
"Feb 11, 2026",ORD-82271,Margherita Pizza,Pizza,3,15,45,15.00 EUR,John,
"Feb 11, 2026",ORD-41138,Pepperoni Pizza,Pizza,1,18,18,"6,00",--,
02/11/26,ORD-81881,Coffee,Drinks,2,4,8,€2.00,john,none
11/02/26,ORD-35888,Caesar Salad,Salads,2,12,24,8.00,John,T1
11.02.2026,ORD-54713,Margherita Pizza,Pizza,1,15,15,5,John,T5
11-02-2026,ORD-76390,Coffee,Drinks,2,4,8.00 EUR,2,Sarah,
11-02-2026,ORD-98313,Caesar Salad,Salads,1,12,12,4.0%,John,T2
11/02/26,ORD-35700,Chicken Wings,Appetizers,3,10,30,12.00,John,none
02/11/2026,ORD-26605,Soda,Drinks,3,3,₺9.00,1.5,,T1
11.02.2026,ORD-96349,Tiramisu,Desserts,1,8,8,3,NONE,t3
02/11/2026,ORD-11770,bruschetta,Appetizers,1,7,7,2.5,John,T1
11/02/26,ORD-32051,French Fries,Sides,2,5,10,3.0,john,T5
02/11/26,ORD-97934,Soda,Drinks,1,3,3,0.5%,john,T1
11/02/2026,ORD-70953,Coffee,Drinks,3,4,12,null,john,null
"Feb 11, 2026",ORD-20077,Chicken Wings ,Appetizers,3,10,30.00,12.0%,john,-
11.02.2026,ORD-45527,Soda,Drinks,3,3,9,1.5,none,-
2026-02-11,ORD-93753,Pepperoni Pizza,Pizza,3,18,54,18.00,sarah,N/A
"Feb 11, 2026",ORD-45715,margherita pizza,Pizza,3,15,45,"15,00",John,T5
11/02/26,ORD-55448,Pepperoni Pizza,Pizza,3,18,54,18,MARY,
11 Feb 2026,ORD-27469,Bruschetta,Appetizers,2,7,14,5.0,MARY,none
11-02-2026,ORD-28472,Chicken Wings,Appetizers,1,10,10,€4.00,john,
02/11/2026,ORD-95586,Margherita Pizza,Pizza,2,15,30,10,Sarah,T1
02/11/2026,ORD-60047,Margherita Pizza,Pizza,3,15,45,"15,00",,T2
11-02-2026,ORD-22218,Margherita Pizza,Pizza,3,15,45,15.00,,
11.02.2026,ORD-53330,Pepperoni Pizza,Pizza,3,18,54,18,sarah,T2
2026/02/11,ORD-86280,Tiramisu,Desserts,1,8,8,3,sarah,T1
11/02/26,ORD-49832,Tiramisu,Desserts,3,8,24,9,sarah,t3
2026-02-11,ORD-74941,Margherita Pizza,Pizza,3,15,45,15,John,NA
11 Feb 2026,ORD-62062,Margherita Pizza,Pizza,3,15,45.0%,15,John,T5
2026/02/11,ORD-22093,French Fries,Sides,1,5,5.00 EUR,1.5,,t3
02/11/2026,ORD-63577,Margherita Pizza,Pizza,1,15,15.00 EUR,5,john,T5
12 Feb 2026,ORD-78330,Pepperoni Pizza,Pizza,2,18,36,12,NONE,T2
"Feb 12, 2026",ORD-83844,Beef Burger,Burgers,3,14,42.00,"18,00",sarah,T5
02/12/2026,ORD-80871,tiramisu,Desserts,2,8,16,6,Sarah,t3
12.02.2026,ORD-24912,Caesar Salad,Salads,2,12,24.00,8,Sarah,
12/02/26,ORD-51114,Pepperoni Pizza,Pizza,2,18,36,12.00,sarah,t3
12/02/26,ORD-96976,Tiramisu,Desserts,2,8,16,6,,t3
12.02.2026,ORD-82726,Margherita Pizza,Pizza,2,15,30,10,john,NONE
null,ORD-41525,Margherita Pizza,Pizza,2,15,30,10.00,MARY,
02/12/2026,ORD-99567,Pepperoni Pizza,Pizza,2,18,36.00,12,john,t3
02/12/26,ORD-15323,Tiramisu,Desserts,1,8,8,3,John,
12-02-2026,ORD-31057,Bruschetta,Appetizers,3,7,21.00,7.5,MARY,
02/12/26,ORD-62536,Chicken Wings,Appetizers,1,10,10.00,4,john,T5
12.02.2026,ORD-50518,Pepperoni Pizza,Pizza,2,18,"36,00",12,NA,t3
12.02.2026,ORD-35979,Beef Burger ,Burgers,2,14,28,12,Sarah,T5
12-02-2026,ORD-87611,Pepperoni  Pizza,Pizza,1,18,18,6,Sarah,null
2026-02-12,ORD-35041,Margherita Pizza,Pizza,3,15,$45.00,15,MARY,t3
02/12/2026,ORD-35162,Caesar Salad,Salads,1,12,12,4,John,NA
02/12/2026,ORD-10194,Tiramisu,Desserts,1,8,"8,00","3,00",John,n/a
12/02/2026,ORD-60555,TIRAMISU,Desserts,1,8,8.00,3,john,T5
2026-02-12,ORD-26791,Bruschetta,Appetizers,2,7,14,5.00 TRY,Sarah,t3
12-02-2026,ORD-11875,French Fries,Sides,2,5,10,3.0%,MARY,NA
12 Feb 2026,ORD-59972,Beef Burger,Burgers,2,14,28,12.00,Sarah,N/A
12.02.2026,ORD-62866,Pepperoni Pizza,Pizza,1,18,18,6.00,sarah,T1
02/12/2026,ORD-62214,Chicken Wings,Appetizers,2,10,20,8.00,MARY,T5
,ORD-13713,Pepperoni Pizza,Pizza,2,18,36.00 TRY,12,NA,t3
12.02.2026,ORD-80184,Beef Burger,Burgers,1,14,14,6,John,T5
12.02.2026,ORD-89391,Tiramisu,Desserts,1,8,8,"3,00",sarah,nan
12.02.2026,ORD-85294,Coffee,Drinks,2,4,8,€2.00,sarah,T2
"Feb 12, 2026",ORD-64175,Pepperoni Pizza,Pizza,3,18,54,18,,T2
2026-02-12,ORD-45604,Bruschetta,Appetizers,1,7,7,2.50,NA,t3
n/a,ORD-48105,French Fries,Sides,3,5,15,4.5,john,NULL
2026-02-12,ORD-44876,Tiramisu,Desserts,3,8,24,9,,T2
02/12/26,ORD-62513,Tiramisu,Desserts,3,8,24,9.00 USD,MARY,
"Feb 12, 2026",ORD-26599,Caesar Salad,Salads,3,12,36,12,John,T2
12 Feb 2026,ORD-20486,Caesar Salad,Salads,3,12,36,12,-,T2
02/12/26,ORD-24541,Caesar Salad,Salads,2,12,"24,00",8.0%,john,T5
2026-02-12,ORD-55533,Caesar Salad,Salads,2,12,24,8,MARY,
02/12/2026,ORD-60199,Coffee,Drinks,3,4,12,3,John,t3
02/12/26,ORD-53541,Beef Burger,Burgers,3,14,42.00,18.0%,NONE,T1
12/02/2026,ORD-65569,Caesar Salad,Salads,1,12,12.00,4,Sarah,
12 Feb 2026,ORD-52259,Caesar Salad,Salads,1,12,12,4,John,t3
12.02.2026,ORD-43922,Beef Burger,Burgers,2,14,28.00 TRY,12.00,nan,T1
12/02/26,ORD-26357,Beef Burger,Burgers,1,14,14,6,,T5
02/12/26,ORD-57049,Bruschetta,Appetizers,2,7,14,5.0,MARY,
13/02/26,ORD-26099,Margherita Pizza,Pizza,1,15,15.00,5,,t3
13 Feb 2026,ORD-81652,coffee,Drinks,3,4,12,3,john,
"Feb 13, 2026",ORD-88352,Beef Burger,Burgers,1,14,"14,00",6,MARY,T5
13 Feb 2026,ORD-78267,Chicken Wings,Appetizers,2,10,20.00 USD,"8,00",John,
13 Feb 2026,ORD-48653,Caesar Salad,Salads,2,12,24.00,₺8.00,john,-
"Feb 13, 2026",ORD-80249,Bruschetta,Appetizers,1,7,7,€2.50,NA,T2
13/02/26,ORD-59245,Caesar Salad,Salads,1,12,12.00 USD,4.00,-,T2
2026-02-13,ORD-15502,French Fries,Sides,2,5,10.00,-,,T1
2026/02/13,ORD-39405,Tiramisu,Desserts,3,8,24,9.0%,MARY,t3
02/13/26,ORD-30309,Soda,Drinks,2,3,6,"1,00",NULL,
N/A,ORD-26427,Coffee,Drinks,2,4,8.00,2,John,
02/13/2026,ORD-34439,bruschetta,Appetizers,3,7,"21,00",7.50 USD,MARY,t3
13 Feb 2026,ORD-79762,French Fries,Sides,3,5,15,"4,50",john,T2
02/13/26,ORD-63298,Caesar Salad,Salads,3,12,36,12,sarah,N/A
13.02.2026,ORD-10967,Tiramisu,Desserts,3,8,"24,00",9.00,Sarah,T5
13 Feb 2026,ORD-71611,Coffee,Drinks,1,4,4,1,MARY,T2
13.02.2026,ORD-72253,Soda,Drinks,1,3,3,0.5,,T1
02/13/2026,ORD-26239,Tiramisu,Desserts,1,8,₺8.00,3,sarah,
nan,ORD-25834,Pepperoni Pizza,Pizza,2,18,36,12,,t3
02/13/26,ORD-60761,Margherita Pizza,Pizza,3,15,45,15,Sarah,T1
13.02.2026,ORD-65255,Coffee,Drinks,3,4,12,₺3.00,MARY,nan
"Feb 13, 2026",ORD-20389,Beef Burger,Burgers,1,14,14,6.00,NONE,T2
13 Feb 2026,ORD-30415,Chicken Wings,Appetizers,2,10,$20.00,8,,
13.02.2026,ORD-43915,TIRAMISU,Desserts,3,8,"24,00",9,none,
13/02/2026,ORD-86709,Beef Burger,Burgers,3,14,£42.00,18,,T2
13/02/26,ORD-89089,beef burger,Burgers,1,14,14.00,6.00,none,T2
13-02-2026,ORD-59273,Chicken Wings,Appetizers,2,10,20,8.0%,john,T2
2026-02-13,ORD-36771,Coffee,Drinks,1,4,4,1,-,T1
null,ORD-97883,Caesar Salad,Salads,3,12,€36.00,12.00,sarah,NA
13/02/2026,ORD-35615,Beef Burger,Burgers,3,14,42,18.0%,john,T2
13 Feb 2026,ORD-90410,Caesar Salad,Salads,2,12,24,"8,00",John,N/A
2026/02/13,ORD-77192,Soda ,Drinks,1,3,3,0.5,MARY,T2
13/02/26,ORD-62423,Pepperoni Pizza,Pizza,2,18,36,12,N/A,NONE
13 Feb 2026,ORD-45015,Chicken Wings,Appetizers,2,10,20,8.00,sarah,T2
13/02/2026,ORD-90383,Pepperoni Pizza,Pizza,2,18,36,12,sarah,
2026-02-13,ORD-87972,French Fries,Sides,1,5,5,1.5,MARY,T2
13/02/2026,ORD-53222,Caesar Salad,Salads,2,12,24,8,,T2
13 Feb 2026,ORD-15694,Bruschetta,Appetizers,2,7,14,5.0,sarah,T1
13.02.2026,ORD-17833,Margherita Pizza,Pizza,1,15,15,5,N/A,T5
13-02-2026,ORD-96580,Chicken Wings,Appetizers,1,10,10,4,Sarah,
2026-02-13,ORD-16195,Pepperoni Pizza,Pizza,1,18,18,6,MARY,NONE
02/13/2026,ORD-83155,Soda,Drinks,3,3,9,1.5,Sarah,T1
2026-02-13,ORD-94354,Coffee,Drinks,1,4,4.00 EUR,"1,00",Sarah,T2
02/13/26,ORD-20781,chicken wings,Appetizers,3,10,30,12,john,T1
2026-02-13,ORD-59456,Bruschetta,Appetizers,3,7,21.00,7.5,,T5
"Feb 13, 2026",ORD-66833,Chicken Wings,Appetizers,2,10,20,NA,john,T1
13/02/2026,ORD-15466,Bruschetta,Appetizers,1,7,7,2.50,john,
"Feb 13, 2026",ORD-99301,Tiramisu,Desserts,1,8,8,3,N/A,none
2026-02-13,ORD-51972,Margherita Pizza,Pizza,2,15,30,10,N/A,t3
13-02-2026,ORD-11361,Pepperoni Pizza,Pizza,1,18,18,6.00 TRY,nan,
NA,ORD-77226,Tiramisu,Desserts,3,8,24,9,MARY,
13/02/26,ORD-38617,Chicken Wings,Appetizers,2,10,"20,00",8,john,T5
13/02/2026,ORD-47823,Caesar  Salad,Salads,1,12,12,4,john,
"Feb 13, 2026",ORD-53347,Pepperoni Pizza,Pizza,1,18,18,6.00,,T1
2026-02-13,ORD-95871,Beef Burger,Burgers,1,14,14.00 TRY,6.0%,sarah,T1
2026/02/13,ORD-45844,Pepperoni Pizza,Pizza,2,18,36,12,MARY,t3
13/02/2026,ORD-22536,  Pepperoni Pizza  ,Pizza,3,18,54.00,18,nan,t3
"Feb 13, 2026",ORD-53253,Coffee,Drinks,2,4,8.00 EUR,₺2.00,john,T5
"Feb 13, 2026",ORD-86563,Bruschetta,Appetizers,2,7,14.00,5.00,sarah,T5
NULL,ORD-93495,Margherita Pizza,Pizza,3,15,45,"15,00",Sarah,T5
02/13/26,ORD-50429,Coffee,Drinks,3,4,12.00 EUR,3.00,,T2
"Feb 13, 2026",ORD-89131,Pepperoni Pizza,Pizza,2,18,36.0%,12.00,sarah,t3
02/13/26,ORD-29147,Tiramisu,Desserts,3,8,NA,9.00,John,t3
02/14/2026,ORD-62901,Soda,Drinks,3,3,9,1.5,sarah,t3
14/02/2026,ORD-38896,Beef Burger,Burgers,1,14,14,6,john,-
"Feb 14, 2026",ORD-23513,Tiramisu,Desserts,3,8,24,9,,t3
2026/02/14,ORD-29556,Beef Burger,Burgers,2,14,€28.00,12.00,none,T5
2026/02/14,ORD-77932,French Fries,Sides,2,5,10,3.0,john,t3
14/02/2026,ORD-82999,Chicken Wings,Appetizers,1,10,10,4,NA,T2
02/14/26,ORD-26626,Beef Burger,Burgers,3,14,$42.00,"18,00",john,T2
14/02/26,ORD-20929,Beef Burger,Burgers,3,14,42,18,Sarah,T1
2026/02/14,ORD-24992,Margherita Pizza,Pizza,3,15,45,15,sarah,t3
14.02.2026,ORD-31379,French Fries,Sides,3,5,15,4.5,Sarah,T2
2026-02-14,ORD-79467,Tiramisu,Desserts,3,8,24,9.00,John,T5
,ORD-30604,French Fries,Sides,2,5,10,3.00 EUR,John,T2
02/14/26,ORD-82901,  Pepperoni Pizza  ,Pizza,3,18,54,"18,00",John,
2026-02-14,ORD-76296,Tiramisu,Desserts,2,8,16.00,6,sarah,T2
14.02.2026,ORD-29495,Coffee,Drinks,3,4,12.0%,3,,
14/02/2026,ORD-22713,Coffee,Drinks,2,4,8,2.0%,,
14/02/26,ORD-95306,French Fries,Sides,2,5,10,3.0,MARY,
14 Feb 2026,ORD-88203,Coffee,Drinks,1,4,4,1.00 EUR,--,T1
2026-02-14,ORD-24622,Soda,Drinks,3,3,9,1.5,sarah,T2
02/14/2026,ORD-61045,Chicken Wings,Appetizers,3,10,30,12,John,t3
02/14/2026,ORD-42704,margherita pizza,Pizza,2,15,30,10,Sarah,T2
14-02-2026,ORD-30615,Bruschetta,Appetizers,2,7,14,5.0,null,t3
14/02/2026,ORD-60110,Tiramisu,Desserts,1,8,8,3,MARY,t3
14-02-2026,ORD-98224,Margherita Pizza,Pizza,3,15,45,15.00 USD,Sarah,T1
2026/02/14,ORD-26452,French Fries,Sides,2,5,10,3.0,john,
14.02.2026,ORD-37859,French Fries,Sides,1,5,€5.00,1.5,--,T1
14/02/26,ORD-82399,Tiramisu,Desserts,1,8,8,3,,T1
02/14/2026,ORD-43127,Margherita Pizza,Pizza,1,15,15,5,john,T2
2026-02-14,ORD-44204,Caesar Salad,Salads,3,12,36,12,MARY,
2026/02/14,ORD-86472,Tiramisu,Desserts,3,8,24.0%,9.00,Sarah,T2
"Feb 14, 2026",ORD-47271,Beef Burger,Burgers,3,14,42.00,18.00,John,t3
02/14/26,ORD-64849,Tiramisu,Desserts,1,8,8,3.00,Sarah,
02/14/26,ORD-95161,Pepperoni Pizza,Pizza,3,18,54,18,John,T1
2026/02/14,ORD-36938,Tiramisu,Desserts,1,8,8,3.00 TRY,john,T5
"Feb 14, 2026",ORD-38312,Tiramisu,Desserts,2,8,16,£6.00,John,T5
-,ORD-99741,Chicken Wings,Appetizers,3,10,30,12.00,NONE,T5
02/14/26,ORD-73375,Coffee,Drinks,1,4,4,"1,00",MARY,T1
14/02/26,ORD-31842,Tiramisu,Desserts,2,8,16,6,Sarah,
14.02.2026,ORD-90083,Bruschetta,Appetizers,3,7,21.00,7.5,MARY,T1
-,ORD-36143,Bruschetta,Appetizers,1,7,7.00,$2.50,john,-
02/14/2026,ORD-47537,Beef Burger,Burgers,2,14,28,12,MARY,T5
14 Feb 2026,ORD-46546,Chicken Wings,Appetizers,1,10,10,4,sarah,n/a
14/02/26,ORD-83017,Soda,Drinks,2,3,6.00,1.0,John,T5
2026/02/14,ORD-44543,Chicken Wings,Appetizers,1,10,10,4,NULL,T2
14/02/2026,ORD-19263,Soda,Drinks,1,3,3,0.5,John,T2
14.02.2026,ORD-20201,Pepperoni Pizza,Pizza,2,18,36,12,--,T5
02/14/26,ORD-84815,Coffee,Drinks,3,4,12,3,sarah,nan
14 Feb 2026,ORD-23669,Chicken Wings,Appetizers,1,10,10,4,NULL,t3
14.02.2026,ORD-73600,French Fries,Sides,2,5,10,3.0,MARY,T5
14 Feb 2026,ORD-56640,soda,Drinks,3,3,9.00 TRY,-,Sarah,t3
"Feb 14, 2026",ORD-44317,Tiramisu,Desserts,1,8,8,3,,T1
14-02-2026,ORD-44592,Tiramisu,Desserts,2,8,"16,00",6,Sarah,T5
"Feb 14, 2026",ORD-40921,Margherita Pizza,Pizza,1,15,15,5.00,Sarah,t3
14/02/26,ORD-40568,Chicken Wings,Appetizers,1,10,10,4,sarah,T5
"Feb 14, 2026",ORD-10941,Tiramisu,Desserts,3,8,24,9,,
2026/02/14,ORD-38076,  Soda  ,Drinks,1,3,3,0.5,John,
"Feb 14, 2026",ORD-57649,Caesar Salad,Salads,2,12,24.00,8,sarah,t3
02/14/26,ORD-31787,Margherita Pizza,Pizza,3,15,45.0%,15,John,T1
14.02.2026,ORD-55877,Coffee,Drinks,1,4,-,"1,00",,none
14/02/2026,ORD-74034,Bruschetta,Appetizers,1,7,NULL,2.5,none,null
2026/02/14,ORD-84379,Margherita Pizza,Pizza,1,15,15,5,sarah,T5
02/14/26,ORD-47285,Beef Burger,Burgers,3,14,42,18.00 EUR,sarah,
14/02/26,ORD-87938,Beef Burger,Burgers,1,14,14,6,n/a,T5
02/14/26,ORD-28647,Margherita Pizza,Pizza,3,15,45,15.0%,MARY,t3
02/14/2026,ORD-55670,Margherita Pizza,Pizza,1,15,15.00,5,sarah,
null,ORD-11433,French Fries,Sides,3,5,15.00,4.5,Sarah,
02/14/26,ORD-11644,Caesar Salad ,Salads,1,12,12,4,none,
02/14/2026,ORD-67342,Tiramisu,Desserts,1,8,$8.00,3.00,,N/A
"Feb 14, 2026",ORD-50668,Chicken Wings,Appetizers,1,10,10,4,,T2
02/14/26,ORD-91232,Bruschetta,Appetizers,2,7,14,5.0,john,
2026-02-14,ORD-45537,Bruschetta,Appetizers,1,7,7,2.5,John,T2
2026/02/14,ORD-82179,Tiramisu,Desserts,3,8,24,£9.00,MARY,t3
02/14/26,ORD-76540,Margherita Pizza,Pizza,3,15,45,15.0%,--,T1
2026-02-14,ORD-79884,Coffee,Drinks,3,4,12,3.00 EUR,john,T2
14/02/2026,ORD-16046,Caesar Salad,Salads,1,12,€12.00,4.0%,,T2
02/14/2026,ORD-35896,  Chicken Wings  ,Appetizers,2,10,20,8.0%,,t3
14/02/2026,ORD-33990,French Fries,Sides,3,5,15,4.5,John,
14-02-2026,ORD-95685,Tiramisu,Desserts,2,8,16.00 TRY,6,MARY,
14/02/2026,ORD-87080,Soda,Drinks,1,3,3,0.5,MARY,n/a
02/14/26,ORD-28960,Soda,Drinks,1,3,3.00,0.50,Sarah,--
02/14/2026,ORD-57448,Chicken Wings ,Appetizers,3,10,30,12.00,,
14/02/26,ORD-65034,Soda,Drinks,3,3,"9,00",1.5,--,n/a
02/14/26,ORD-29842,Bruschetta,Appetizers,1,7,7,2.5,N/A,
2026/02/14,ORD-11420,French Fries,Sides,3,5,15,4.5,,
"Feb 14, 2026",ORD-81879,Coffee,Drinks,1,4,4.00,1,MARY,t3
14/02/2026,ORD-27343,Caesar Salad,Salads,1,12,12,4,John,t3
14-02-2026,ORD-40897,French Fries,Sides,1,5,5.0%,1.5,john,T1
2026/02/14,ORD-44150,Tiramisu,Desserts,1,8,8.00,3,--,N/A
02/14/2026,ORD-36506,Margherita Pizza,Pizza,3,15,45,15,Sarah,n/a
2026-02-14,ORD-66050,Pepperoni Pizza,Pizza,1,18,18.00 TRY,none,,T5
none,ORD-66879,Beef Burger,Burgers,1,14,14.00,6,John,NULL
15 Feb 2026,ORD-41967,Beef Burger,Burgers,2,14,28,12,MARY,T1
15/02/2026,ORD-18691,Margherita Pizza,Pizza,3,15,45.00 USD,15,MARY,T1
2026-02-15,ORD-81968,Bruschetta,Appetizers,3,7,21,7.5,,T5
15-02-2026,ORD-56361,Soda,Drinks,2,3,6,1.0,sarah,T1
15/02/2026,ORD-54835,Pepperoni Pizza,Pizza,2,18,36.00,12,MARY,T1
"Feb 15, 2026",ORD-26556,Chicken Wings,Appetizers,1,10,10,4,MARY,T1
"Feb 15, 2026",ORD-15462,Margherita Pizza,Pizza,3,15,45,15,,n/a
"Feb 15, 2026",ORD-22152,Pepperoni Pizza,Pizza,3,18,54.00,nan,,T1
"Feb 15, 2026",ORD-73598,Bruschetta,Appetizers,3,7,21.00,7.5,john,t3
15.02.2026,ORD-34178,French Fries,Sides,1,5,5.00,1.50,Sarah,T1
2026-02-15,ORD-32534,Tiramisu,Desserts,3,8,"24,00",9,John,T2
15-02-2026,ORD-78594,French Fries,Sides,2,5,10,3.0,Sarah,T5
15.02.2026,ORD-39847,Coffee,Drinks,3,4,12.00,3,sarah,t3
